subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,71,3,145,18,1,145,18,1,1,28,44,284.2864685058594,284.2864685058594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,284.2864685058594,284.2864685058594,284.2864685058594,284.2864685058594,0.0,,,,,,,,,,,,,,,,,,,,,"145:280.7009,362.7161,336.3994,262.9446,284.2865",,,0,,,,,0,0,1,1,1,,,43,43,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,71,5,217,17,1,217,17,1,1,36,36,292.99249267578125,292.99249267578125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,292.99249267578125,292.99249267578125,292.99249267578125,292.99249267578125,0.0,,,,,,,,,,,,,,,,,,,,,"217:345.2349,257.2039,290.0508,280.2661,292.9925",,,0,,,,,0,0,1,1,1,,,35,35,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,71,7,62,16,1,62,16,1,1,42,30,368.05963134765625,368.05963134765625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,368.05963134765625,368.05963134765625,368.05963134765625,368.05963134765625,0.0,,,,,,,,,,,,,,,,,,,,,"62:278.4632,291.6638,314.1057,235.9125,368.0596",,,0,,,,,0,0,1,1,1,,,29,29,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,71,9,109,9,1,109,9,1,1,50,22,207.06527709960938,207.06527709960938,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,207.06527709960938,207.06527709960938,207.06527709960938,207.06527709960938,0.0,,,,,,,,,,,,,,,,,,,,,"109:224.7191,201.2709,194.5004,195.1127,207.0653",,,0,,,,,0,0,1,1,1,,,21,21,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,71,11,190,8,1,190,8,1,1,66,6,202.9613037109375,202.9613037109375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,202.9613037109375,202.9613037109375,202.9613037109375,202.9613037109375,0.0,,,,,,,,,,,,,,,,,,,,,"190:182.0987,192.8542,206.9022,206.7905,202.9613",,,0,,,,,0,0,1,1,1,,,5,5,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,71,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,6,155.1356201171875,193.95352172851562,155.0567626953125,196.01795959472656,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,159.19581604003906,172.8163103376116,172.61630249023438,193.95352172851562,10.771426779032055,,,,,,,,,,,,,,,,,,,,,"178:182.5885,172.5273,186.3077,171.1727,187.6380|96:176.7811,167.0433,177.3219,171.4624,163.5700|19:160.9657,160.0115,160.1205,162.7626,160.8350|176:174.0936,178.7269,171.6631,179.0589,173.1412|171:172.2920,172.8794,174.6646,176.1532,172.0914|89:165.7440,168.7753,166.6428,163.1028,172.0698|90:175.0328,168.4513,161.2671,166.3964,159.9928|11:160.3369,166.2971,163.4785,160.5363,159.1958|24:164.6391,168.3246,165.3480,169.5708,160.6492|30:172.4202,215.6604,186.6698,184.7912,193.9535|166:182.9571,173.2956,172.8265,172.1968,180.7298|5:166.4070,171.0886,158.8526,167.4543,175.5835|2:189.0537,168.1024,193.9372,170.0106,174.6763|162:182.7219,183.8647,197.2145,185.9240,185.3020",,,0,,,,,1,1,1,1,1,False,False,5,5,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,72,1,60,19,1,60,19,1,1,15,58,349.4743957519531,349.4743957519531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,349.4743957519531,349.4743957519531,349.4743957519531,349.4743957519531,0.0,,,,,,,,,,,,,,,,,,,,,"60:289.1552,287.2232,312.7869,391.7260,349.4744",,,0,,,,,0,0,1,1,1,,,57,57,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,72,3,145,18,1,145,18,1,1,28,45,428.8586730957031,428.8586730957031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,428.8586730957031,428.8586730957031,428.8586730957031,428.8586730957031,0.0,,,,,,,,,,,,,,,,,,,,,"145:362.7161,336.3994,262.9446,284.2865,428.8587",,,0,,,,,0,0,1,1,1,,,44,44,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,72,5,217,17,1,217,17,1,1,36,37,340.6976318359375,340.6976318359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,340.6976318359375,340.6976318359375,340.6976318359375,340.6976318359375,0.0,,,,,,,,,,,,,,,,,,,,,"217:257.2039,290.0508,280.2661,292.9925,340.6976",,,0,,,,,0,0,1,1,1,,,36,36,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,72,7,62,16,1,62,16,1,1,42,31,307.6675720214844,307.6675720214844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,307.6675720214844,307.6675720214844,307.6675720214844,307.6675720214844,0.0,,,,,,,,,,,,,,,,,,,,,"62:291.6638,314.1057,235.9125,368.0596,307.6676",,,0,,,,,0,0,1,1,1,,,30,30,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,72,9,109,9,1,109,9,1,1,50,23,232.22535705566406,232.22535705566406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,232.22535705566406,232.22535705566406,232.22535705566406,232.22535705566406,0.0,,,,,,,,,,,,,,,,,,,,,"109:201.2709,194.5004,195.1127,207.0653,232.2254",,,0,,,,,0,0,1,1,1,,,22,22,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,72,11,190,8,1,190,8,1,1,66,7,192.14602661132812,192.14602661132812,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,192.14602661132812,192.14602661132812,192.14602661132812,192.14602661132812,0.0,,,,,,,,,,,,,,,,,,,,,"190:192.8542,206.9022,206.7905,202.9613,192.1460",,,0,,,,,0,0,1,1,1,,,6,6,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,72,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,7,155.02586364746094,189.80224609375,155.07647705078125,195.58402252197266,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,160.9141082763672,173.97861916678292,173.22357940673828,189.80224609375,8.343583884612727,,,,,,,,,,,,,,,,,,,,,"178:172.5273,186.3077,171.1727,187.6380,171.0737|96:167.0433,177.3219,171.4624,163.5700,167.6313|19:160.0115,160.1205,162.7626,160.8350,177.4474|176:178.7269,171.6631,179.0589,173.1412,177.2213|171:172.8794,174.6646,176.1532,172.0914,175.3735|89:168.7753,166.6428,163.1028,172.0698,166.4714|90:168.4513,161.2671,166.3964,159.9928,164.2942|11:166.2971,163.4785,160.5363,159.1958,160.9141|24:168.3246,165.3480,169.5708,160.6492,170.5529|30:215.6604,186.6698,184.7912,193.9535,179.4830|166:173.2956,172.8265,172.1968,180.7298,182.3791|5:171.0886,158.8526,167.4543,175.5835,166.4146|2:168.1024,193.9372,170.0106,174.6763,186.6420|162:183.8647,197.2145,185.9240,185.3020,189.8022",,,0,,,,,1,1,1,1,1,True,False,6,6,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,73,1,60,19,1,60,19,1,1,15,59,301.8581237792969,301.8581237792969,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,301.8581237792969,301.8581237792969,301.8581237792969,301.8581237792969,0.0,,,,,,,,,,,,,,,,,,,,,"60:287.2232,312.7869,391.7260,349.4744,301.8581",,,0,,,,,0,0,1,1,1,,,58,58,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,73,3,145,18,1,145,18,1,1,28,46,591.1218872070312,591.1218872070312,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,591.1218872070312,591.1218872070312,591.1218872070312,591.1218872070312,0.0,,,,,,,,,,,,,,,,,,,,,"145:336.3994,262.9446,284.2865,428.8587,591.1219",,,0,,,,,0,0,1,1,1,,,45,45,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,73,5,217,17,1,217,17,1,1,36,38,295.43743896484375,295.43743896484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,295.43743896484375,295.43743896484375,295.43743896484375,295.43743896484375,0.0,,,,,,,,,,,,,,,,,,,,,"217:290.0508,280.2661,292.9925,340.6976,295.4374",,,0,,,,,0,0,1,1,1,,,37,37,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,73,7,62,16,1,62,16,1,1,42,32,217.6781463623047,217.6781463623047,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,217.6781463623047,217.6781463623047,217.6781463623047,217.6781463623047,0.0,,,,,,,,,,,,,,,,,,,,,"62:314.1057,235.9125,368.0596,307.6676,217.6781",,,0,,,,,0,0,1,1,1,,,31,31,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,73,9,109,9,1,109,9,1,1,50,24,190.72218322753906,190.72218322753906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,190.72218322753906,190.72218322753906,190.72218322753906,190.72218322753906,0.0,,,,,,,,,,,,,,,,,,,,,"109:194.5004,195.1127,207.0653,232.2254,190.7222",,,0,,,,,0,0,1,1,1,,,23,23,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,73,11,190,8,1,190,8,1,1,66,8,189.67979431152344,189.67979431152344,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,189.67979431152344,189.67979431152344,189.67979431152344,189.67979431152344,0.0,,,,,,,,,,,,,,,,,,,,,"190:206.9022,206.7905,202.9613,192.1460,189.6798",,,0,,,,,0,0,1,1,1,,,7,7,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,73,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,8,154.73448181152344,189.759033203125,155.04131317138672,194.60572204589843,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,158.5127410888672,170.4738486153739,171.28646850585938,189.759033203125,8.18549591863585,,,,,,,,,,,,,,,,,,,,,"178:186.3077,171.1727,187.6380,171.0737,175.7750|96:177.3219,171.4624,163.5700,167.6313,172.2628|19:160.1205,162.7626,160.8350,177.4474,164.7248|176:171.6631,179.0589,173.1412,177.2213,171.8471|171:174.6646,176.1532,172.0914,175.3735,170.7259|89:166.6428,163.1028,172.0698,166.4714,163.3371|90:161.2671,166.3964,159.9928,164.2942,165.4035|11:163.4785,160.5363,159.1958,160.9141,159.3584|24:165.3480,169.5708,160.6492,170.5529,165.3211|30:186.6698,184.7912,193.9535,179.4830,175.5661|166:172.8265,172.1968,180.7298,182.3791,173.9906|5:158.8526,167.4543,175.5835,166.4146,158.5127|2:193.9372,170.0106,174.6763,186.6420,180.0499|162:197.2145,185.9240,185.3020,189.8022,189.7590",,,0,,,,,1,1,1,1,1,True,False,7,7,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,74,1,60,19,1,60,19,1,1,15,60,278.8305358886719,278.8305358886719,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,278.8305358886719,278.8305358886719,278.8305358886719,278.8305358886719,0.0,,,,,,,,,,,,,,,,,,,,,"60:312.7869,391.7260,349.4744,301.8581,278.8305",,,0,,,,,0,0,1,1,1,,,59,59,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,74,3,145,18,1,145,18,1,1,28,47,476.6988525390625,476.6988525390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,476.6988525390625,476.6988525390625,476.6988525390625,476.6988525390625,0.0,,,,,,,,,,,,,,,,,,,,,"145:262.9446,284.2865,428.8587,591.1219,476.6989",,,0,,,,,0,0,1,1,1,,,46,46,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,74,5,217,17,1,217,17,1,1,36,39,307.5693359375,307.5693359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,307.5693359375,307.5693359375,307.5693359375,307.5693359375,0.0,,,,,,,,,,,,,,,,,,,,,"217:280.2661,292.9925,340.6976,295.4374,307.5693",,,0,,,,,0,0,1,1,1,,,38,38,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,74,7,62,16,1,62,16,1,1,42,33,265.7405090332031,265.7405090332031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,265.7405090332031,265.7405090332031,265.7405090332031,265.7405090332031,0.0,,,,,,,,,,,,,,,,,,,,,"62:235.9125,368.0596,307.6676,217.6781,265.7405",,,0,,,,,0,0,1,1,1,,,32,32,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,74,9,109,9,1,109,9,1,1,50,25,213.18572998046875,213.18572998046875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,213.18572998046875,213.18572998046875,213.18572998046875,213.18572998046875,0.0,,,,,,,,,,,,,,,,,,,,,"109:195.1127,207.0653,232.2254,190.7222,213.1857",,,0,,,,,0,0,1,1,1,,,24,24,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,74,11,190,8,1,190,8,1,1,66,9,181.648681640625,181.648681640625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,181.648681640625,181.648681640625,181.648681640625,181.648681640625,0.0,,,,,,,,,,,,,,,,,,,,,"190:206.7905,202.9613,192.1460,189.6798,181.6487",,,0,,,,,0,0,1,1,1,,,8,8,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,74,12,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,178|96|19|176|171|89|90|11|24|30|166|5|2|162,0|1|2|3|4|5|6|7|10|11|12|13|14|15,14,1,66,9,155.0272216796875,196.8208465576172,154.95301818847656,193.68134002685548,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,14,157.99453735351562,172.20838383265905,173.74063110351562,196.8208465576172,9.168163550558779,,,,,,,,,,,,,,,,,,,,,"178:171.1727,187.6380,171.0737,175.7750,173.9190|96:171.4624,163.5700,167.6313,172.2628,161.6531|19:162.7626,160.8350,177.4474,164.7248,157.9945|176:179.0589,173.1412,177.2213,171.8471,176.2449|171:176.1532,172.0914,175.3735,170.7259,173.7792|89:163.1028,172.0698,166.4714,163.3371,172.2732|90:166.3964,159.9928,164.2942,165.4035,164.4150|11:160.5363,159.1958,160.9141,159.3584,162.1189|24:169.5708,160.6492,170.5529,165.3211,176.5686|30:184.7912,193.9535,179.4830,175.5661,174.9017|166:172.1968,180.7298,182.3791,173.9906,173.7020|5:167.4543,175.5835,166.4146,158.5127,168.6477|2:170.0106,174.6763,186.6420,180.0499,177.8787|162:185.9240,185.3020,189.8022,189.7590,196.8208",,,0,,,,,1,1,1,1,1,False,True,8,8,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,75,1,60,19,1,60,19,1,1,15,61,313.0497741699219,313.0497741699219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,313.0497741699219,313.0497741699219,313.0497741699219,313.0497741699219,0.0,,,,,,,,,,,,,,,,,,,,,"60:391.7260,349.4744,301.8581,278.8305,313.0498",,,0,,,,,0,0,1,1,1,,,60,60,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,75,3,145,18,1,145,18,1,1,28,48,244.88186645507812,244.88186645507812,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,244.88186645507812,244.88186645507812,244.88186645507812,244.88186645507812,0.0,,,,,,,,,,,,,,,,,,,,,"145:284.2865,428.8587,591.1219,476.6989,244.8819",,,0,,,,,0,0,1,1,1,,,47,47,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,75,5,217,17,1,217,17,1,1,36,40,298.4190368652344,298.4190368652344,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,298.4190368652344,298.4190368652344,298.4190368652344,298.4190368652344,0.0,,,,,,,,,,,,,,,,,,,,,"217:292.9925,340.6976,295.4374,307.5693,298.4190",,,0,,,,,0,0,1,1,1,,,39,39,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,75,7,62,16,1,62,16,1,1,42,34,308.1319580078125,308.1319580078125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,308.1319580078125,308.1319580078125,308.1319580078125,308.1319580078125,0.0,,,,,,,,,,,,,,,,,,,,,"62:368.0596,307.6676,217.6781,265.7405,308.1320",,,0,,,,,0,0,1,1,1,,,33,33,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,75,9,109,9,1,109,9,1,1,50,26,240.06515502929688,240.06515502929688,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,240.06515502929688,240.06515502929688,240.06515502929688,240.06515502929688,0.0,,,,,,,,,,,,,,,,,,,,,"109:207.0653,232.2254,190.7222,213.1857,240.0652",,,0,,,,,0,0,1,1,1,,,25,25,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,0,75,11,190,8,1,190,8,1,1,66,10,184.43922424316406,184.43922424316406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,184.43922424316406,184.43922424316406,184.43922424316406,184.43922424316406,0.0,,,,,,,,,,,,,,,,,,,,,"190:202.9613,192.1460,189.6798,181.6487,184.4392",,,0,,,,,0,0,1,1,1,,,9,9,2,1
