subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,57,9,196,11,1,196,11,1,1,52,6,218.34046936035156,218.34046936035156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,218.34046936035156,218.34046936035156,218.34046936035156,218.34046936035156,0.0,,,,,,,,,,,,,,,,,,,,,"196:197.6133,202.7798,234.7515,234.2646,218.3405",,,0,,,,,0,0,1,1,1,,,5,5,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,57,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,6,156.35400390625,234.51515197753906,155.6490936279297,236.24523010253907,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,160.78753662109375,186.76004333496093,183.97352600097656,234.51515197753906,18.533129421087008,,,,,,,,,,,,,,,,,,,,,"178:179.9160,185.3054,189.9968,186.5553,177.4487|96:180.2990,176.1301,168.0432,168.3562,183.9735|17:178.3124,165.8278,165.6186,167.7727,174.1246|18:174.6825,171.3280,163.2087,166.4954,160.7875|171:176.0163,181.3543,176.7635,174.6225,177.4042|169:180.4980,185.5839,186.0708,186.3679,175.3572|91:171.8312,180.6708,175.6570,175.8654,172.1567|11:160.3666,189.6098,158.4809,176.3007,166.8042|192:229.3950,237.9578,220.4740,214.1996,194.7153|33:192.7899,206.8790,193.6327,163.5852,213.4056|111:214.6559,204.0056,189.8645,173.7227,234.5152|2:210.7047,191.5543,197.4790,186.8255,184.1577|162:189.6481,213.0088,210.1042,214.1431,191.6888|82:192.9109,193.7128,179.0644,183.0199,203.8259|3:227.9871,186.5821,216.1857,181.2219,191.0355",,,0,,,,,1,1,1,1,1,False,False,5,5,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,58,1,68,17,1,68,17,1,1,14,45,537.30126953125,537.30126953125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,537.30126953125,537.30126953125,537.30126953125,537.30126953125,0.0,,,,,,,,,,,,,,,,,,,,,"68:551.4626,356.1862,289.5999,327.0913,537.3013",,,0,,,,,0,0,1,1,1,,,44,44,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,58,3,153,16,1,153,16,1,1,20,39,310.5391540527344,310.5391540527344,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,310.5391540527344,310.5391540527344,310.5391540527344,310.5391540527344,0.0,,,,,,,,,,,,,,,,,,,,,"153:739.3855,638.7382,389.2379,462.5474,310.5392",,,0,,,,,0,0,1,1,1,,,38,38,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,58,5,159,19,1,159,19,1,1,28,31,355.3082580566406,355.3082580566406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,355.3082580566406,355.3082580566406,355.3082580566406,355.3082580566406,0.0,,,,,,,,,,,,,,,,,,,,,"159:404.9149,507.4395,336.6113,338.6325,355.3083",,,0,,,,,0,0,1,1,1,,,30,30,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,58,7,219,18,1,219,18,1,1,37,22,345.13421630859375,345.13421630859375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,345.13421630859375,345.13421630859375,345.13421630859375,345.13421630859375,0.0,,,,,,,,,,,,,,,,,,,,,"219:247.0322,299.5686,250.3953,282.4731,345.1342",,,0,,,,,0,0,1,1,1,,,21,21,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,58,9,196,11,1,196,11,1,1,52,7,230.4454345703125,230.4454345703125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,230.4454345703125,230.4454345703125,230.4454345703125,230.4454345703125,0.0,,,,,,,,,,,,,,,,,,,,,"196:202.7798,234.7515,234.2646,218.3405,230.4454",,,0,,,,,0,0,1,1,1,,,6,6,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,58,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,7,155.4530487060547,213.526611328125,155.69061660766602,236.2364730834961,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,158.504638671875,183.07183634440105,178.39109802246094,213.526611328125,16.531637430461206,,,,,,,,,,,,,,,,,,,,,"178:185.3054,189.9968,186.5553,177.4487,184.0443|96:176.1301,168.0432,168.3562,183.9735,172.6232|17:165.8278,165.6186,167.7727,174.1246,158.5046|18:171.3280,163.2087,166.4954,160.7875,164.2507|171:181.3543,176.7635,174.6225,177.4042,175.0564|169:185.5839,186.0708,186.3679,175.3572,178.2675|91:180.6708,175.6570,175.8654,172.1567,168.4874|11:189.6098,158.4809,176.3007,166.8042,162.6409|192:237.9578,220.4740,214.1996,194.7153,213.5266|33:206.8790,193.6327,163.5852,213.4056,207.5646|111:204.0056,189.8645,173.7227,234.5152,178.3911|2:191.5543,197.4790,186.8255,184.1577,195.8897|162:213.0088,210.1042,214.1431,191.6888,202.6960|82:193.7128,179.0644,183.0199,203.8259,186.8938|3:186.5821,216.1857,181.2219,191.0355,197.2407",,,0,,,,,1,1,1,1,1,True,False,6,6,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,59,1,68,17,1,68,17,1,1,14,46,453.0237731933594,453.0237731933594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,453.0237731933594,453.0237731933594,453.0237731933594,453.0237731933594,0.0,,,,,,,,,,,,,,,,,,,,,"68:356.1862,289.5999,327.0913,537.3013,453.0238",,,0,,,,,0,0,1,1,1,,,45,45,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,59,3,153,16,1,153,16,1,1,20,40,456.89801025390625,456.89801025390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,456.89801025390625,456.89801025390625,456.89801025390625,456.89801025390625,0.0,,,,,,,,,,,,,,,,,,,,,"153:638.7382,389.2379,462.5474,310.5392,456.8980",,,0,,,,,0,0,1,1,1,,,39,39,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,59,5,159,19,1,159,19,1,1,28,32,351.1331787109375,351.1331787109375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,351.1331787109375,351.1331787109375,351.1331787109375,351.1331787109375,0.0,,,,,,,,,,,,,,,,,,,,,"159:507.4395,336.6113,338.6325,355.3083,351.1332",,,0,,,,,0,0,1,1,1,,,31,31,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,59,7,219,18,1,219,18,1,1,37,23,316.8150939941406,316.8150939941406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,316.8150939941406,316.8150939941406,316.8150939941406,316.8150939941406,0.0,,,,,,,,,,,,,,,,,,,,,"219:299.5686,250.3953,282.4731,345.1342,316.8151",,,0,,,,,0,0,1,1,1,,,22,22,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,59,9,196,11,1,196,11,1,1,52,8,220.84019470214844,220.84019470214844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,220.84019470214844,220.84019470214844,220.84019470214844,220.84019470214844,0.0,,,,,,,,,,,,,,,,,,,,,"196:234.7515,234.2646,218.3405,230.4454,220.8402",,,0,,,,,0,0,1,1,1,,,7,7,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,59,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,8,157.008056640625,213.5105743408203,155.5510711669922,235.20368041992188,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,163.07763671875,184.156352742513,182.52224731445312,213.5105743408203,14.22733842760378,,,,,,,,,,,,,,,,,,,,,"178:189.9968,186.5553,177.4487,184.0443,191.6567|96:168.0432,168.3562,183.9735,172.6232,174.1991|17:165.6186,167.7727,174.1246,158.5046,163.0776|18:163.2087,166.4954,160.7875,164.2507,174.2321|171:176.7635,174.6225,177.4042,175.0564,180.5788|169:186.0708,186.3679,175.3572,178.2675,175.8738|91:175.6570,175.8654,172.1567,168.4874,168.4501|11:158.4809,176.3007,166.8042,162.6409,165.5459|192:220.4740,214.1996,194.7153,213.5266,182.5222|33:193.6327,163.5852,213.4056,207.5646,187.4985|111:189.8645,173.7227,234.5152,178.3911,192.3995|2:197.4790,186.8255,184.1577,195.8897,206.0844|162:210.1042,214.1431,191.6888,202.6960,187.4426|82:179.0644,183.0199,203.8259,186.8938,199.2733|3:216.1857,181.2219,191.0355,197.2407,213.5106",,,0,,,,,1,1,1,1,1,False,False,7,7,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,60,1,68,17,1,68,17,1,1,14,47,385.1978454589844,385.1978454589844,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,385.1978454589844,385.1978454589844,385.1978454589844,385.1978454589844,0.0,,,,,,,,,,,,,,,,,,,,,"68:289.5999,327.0913,537.3013,453.0238,385.1978",,,0,,,,,0,0,1,1,1,,,46,46,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,60,3,153,16,1,153,16,1,1,20,41,331.4167785644531,331.4167785644531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,331.4167785644531,331.4167785644531,331.4167785644531,331.4167785644531,0.0,,,,,,,,,,,,,,,,,,,,,"153:389.2379,462.5474,310.5392,456.8980,331.4168",,,0,,,,,0,0,1,1,1,,,40,40,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,60,5,159,19,1,159,19,1,1,28,33,286.1443176269531,286.1443176269531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,286.1443176269531,286.1443176269531,286.1443176269531,286.1443176269531,0.0,,,,,,,,,,,,,,,,,,,,,"159:336.6113,338.6325,355.3083,351.1332,286.1443",,,0,,,,,0,0,1,1,1,,,32,32,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,60,7,219,18,1,219,18,1,1,37,24,313.4216613769531,313.4216613769531,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,313.4216613769531,313.4216613769531,313.4216613769531,313.4216613769531,0.0,,,,,,,,,,,,,,,,,,,,,"219:250.3953,282.4731,345.1342,316.8151,313.4217",,,0,,,,,0,0,1,1,1,,,23,23,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,60,9,196,11,1,196,11,1,1,52,9,218.73150634765625,218.73150634765625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,218.73150634765625,218.73150634765625,218.73150634765625,218.73150634765625,0.0,,,,,,,,,,,,,,,,,,,,,"196:234.2646,218.3405,230.4454,220.8402,218.7315",,,0,,,,,0,0,1,1,1,,,8,8,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,60,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,9,156.92254638671875,210.7581787109375,155.60008239746094,234.00313415527344,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,159.8011474609375,184.08058166503906,184.59075927734375,210.7581787109375,16.10232489127349,,,,,,,,,,,,,,,,,,,,,"178:186.5553,177.4487,184.0443,191.6567,177.3748|96:168.3562,183.9735,172.6232,174.1991,165.0871|17:167.7727,174.1246,158.5046,163.0776,159.8011|18:166.4954,160.7875,164.2507,174.2321,160.9126|171:174.6225,177.4042,175.0564,180.5788,177.4453|169:186.3679,175.3572,178.2675,175.8738,184.5908|91:175.8654,172.1567,168.4874,168.4501,167.6756|11:176.3007,166.8042,162.6409,165.5459,176.6746|192:214.1996,194.7153,213.5266,182.5222,206.9566|33:163.5852,213.4056,207.5646,187.4985,187.4867|111:173.7227,234.5152,178.3911,192.3995,210.7582|2:186.8255,184.1577,195.8897,206.0844,191.2794|162:214.1431,191.6888,202.6960,187.4426,192.3806|82:183.0199,203.8259,186.8938,199.2733,198.0533|3:181.2219,191.0355,197.2407,213.5106,204.7322",,,0,,,,,1,1,1,1,1,False,False,8,8,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,61,1,68,17,1,68,17,1,1,14,48,418.9784851074219,418.9784851074219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,418.9784851074219,418.9784851074219,418.9784851074219,418.9784851074219,0.0,,,,,,,,,,,,,,,,,,,,,"68:327.0913,537.3013,453.0238,385.1978,418.9785",,,0,,,,,0,0,1,1,1,,,47,47,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,61,3,153,16,1,153,16,1,1,20,42,815.9246826171875,815.9246826171875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,815.9246826171875,815.9246826171875,815.9246826171875,815.9246826171875,0.0,,,,,,,,,,,,,,,,,,,,,"153:462.5474,310.5392,456.8980,331.4168,815.9247",,,0,,,,,0,0,1,1,1,,,41,41,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,61,5,159,19,1,159,19,1,1,28,34,357.51617431640625,357.51617431640625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,357.51617431640625,357.51617431640625,357.51617431640625,357.51617431640625,0.0,,,,,,,,,,,,,,,,,,,,,"159:338.6325,355.3083,351.1332,286.1443,357.5162",,,0,,,,,0,0,1,1,1,,,33,33,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,61,7,219,18,1,219,18,1,1,37,25,260.3071594238281,260.3071594238281,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,260.3071594238281,260.3071594238281,260.3071594238281,260.3071594238281,0.0,,,,,,,,,,,,,,,,,,,,,"219:282.4731,345.1342,316.8151,313.4217,260.3072",,,0,,,,,0,0,1,1,1,,,24,24,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,61,9,196,11,1,196,11,1,1,52,10,233.2165069580078,233.2165069580078,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,233.2165069580078,233.2165069580078,233.2165069580078,233.2165069580078,0.0,,,,,,,,,,,,,,,,,,,,,"196:218.3405,230.4454,220.8402,218.7315,233.2165",,,0,,,,,0,0,1,1,1,,,9,9,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,61,10,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,178|96|17|18|171|169|91|11|192|33|111|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|12|13|14|15,15,1,52,10,156.65057373046875,234.38211059570312,155.6490936279297,232.46708068847656,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,15,159.94921875,178.47977091471355,177.0697021484375,234.38211059570312,17.08886882759418,,,,,,,,,,,,,,,,,,,,,"178:177.4487,184.0443,191.6567,177.3748,174.3945|96:183.9735,172.6232,174.1991,165.0871,171.6776|17:174.1246,158.5046,163.0776,159.8011,162.0611|18:160.7875,164.2507,174.2321,160.9126,159.9492|171:177.4042,175.0564,180.5788,177.4453,178.5349|169:175.3572,178.2675,175.8738,184.5908,182.6584|91:172.1567,168.4874,168.4501,167.6756,169.9571|11:166.8042,162.6409,165.5459,176.6746,160.6510|192:194.7153,213.5266,182.5222,206.9566,234.3821|33:213.4056,207.5646,187.4985,187.4867,182.9059|111:234.5152,178.3911,192.3995,210.7582,173.1682|2:184.1577,195.8897,206.0844,191.2794,180.2737|162:191.6888,202.6960,187.4426,192.3806,189.2111|82:203.8259,186.8938,199.2733,198.0533,177.0697|3:191.0355,197.2407,213.5106,204.7322,180.3020",,,0,,,,,1,1,1,1,1,False,True,9,9,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,62,1,68,17,1,68,17,1,1,14,49,553.8632202148438,553.8632202148438,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,553.8632202148438,553.8632202148438,553.8632202148438,553.8632202148438,0.0,,,,,,,,,,,,,,,,,,,,,"68:537.3013,453.0238,385.1978,418.9785,553.8632",,,0,,,,,0,0,1,1,1,,,48,48,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,62,3,153,16,1,153,16,1,1,20,43,667.4431762695312,667.4431762695312,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,667.4431762695312,667.4431762695312,667.4431762695312,667.4431762695312,0.0,,,,,,,,,,,,,,,,,,,,,"153:310.5392,456.8980,331.4168,815.9247,667.4432",,,0,,,,,0,0,1,1,1,,,42,42,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,62,5,159,19,1,159,19,1,1,28,35,347.45751953125,347.45751953125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,347.45751953125,347.45751953125,347.45751953125,347.45751953125,0.0,,,,,,,,,,,,,,,,,,,,,"159:355.3083,351.1332,286.1443,357.5162,347.4575",,,0,,,,,0,0,1,1,1,,,34,34,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,62,7,219,18,1,219,18,1,1,37,26,227.71487426757812,227.71487426757812,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,227.71487426757812,227.71487426757812,227.71487426757812,227.71487426757812,0.0,,,,,,,,,,,,,,,,,,,,,"219:345.1342,316.8151,313.4217,260.3072,227.7149",,,0,,,,,0,0,1,1,1,,,25,25,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,1,62,9,196,11,1,196,11,1,1,52,11,232.466552734375,232.466552734375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,232.466552734375,232.466552734375,232.466552734375,232.466552734375,0.0,,,,,,,,,,,,,,,,,,,,,"196:230.4454,220.8402,218.7315,233.2165,232.4666",,,0,,,,,0,0,1,1,1,,,10,10,2,1
