subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,58,1,107,18,1,107,18,1,1,16,43,319.0728759765625,319.0728759765625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,319.0728759765625,319.0728759765625,319.0728759765625,319.0728759765625,0.0,,,,,,,,,,,,,,,,,,,,,"107:312.6768,367.8785,339.1084,357.8798,319.0729",,,0,,,,,0,0,1,1,1,,,42,42,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,58,3,0,19,1,0,19,1,1,48,11,279.0934143066406,279.0934143066406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,279.0934143066406,279.0934143066406,279.0934143066406,279.0934143066406,0.0,,,,,,,,,,,,,,,,,,,,,"0:234.0278,255.9673,210.6676,247.8200,279.0934",,,0,,,,,0,0,1,1,1,,,10,10,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,58,5,96,16,1,96,16,1,1,58,1,192.704833984375,192.704833984375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,192.704833984375,192.704833984375,192.704833984375,192.704833984375,0.0,,,,,,,,,,,,,,,,,,,,,96:192.7048,,,0,,,,,0,0,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,58,6,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,1,58,1,159.04273986816406,241.250244140625,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,185.11441040039062,207.59330659754136,203.00698852539062,241.250244140625,16.26499479541031,,,,,,,,,,,,,,,,,,,,,87:193.2185|157:208.5769|149:203.0070|109:223.4245|143:233.8216|114:201.0786|117:216.3246|2:211.9750|88:185.1144|145:241.2502|166:188.8947|141:197.9771|65:191.3094|6:205.4207|131:195.0669|119:199.9848|162:232.6413,,,0,,,,,1,1,1,0,0,,,0,0,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,59,1,107,18,1,107,18,1,1,16,44,290.54608154296875,290.54608154296875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,290.54608154296875,290.54608154296875,290.54608154296875,290.54608154296875,0.0,,,,,,,,,,,,,,,,,,,,,"107:367.8785,339.1084,357.8798,319.0729,290.5461",,,0,,,,,0,0,1,1,1,,,43,43,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,59,3,0,19,1,0,19,1,1,48,12,354.4949645996094,354.4949645996094,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,354.4949645996094,354.4949645996094,354.4949645996094,354.4949645996094,0.0,,,,,,,,,,,,,,,,,,,,,"0:255.9673,210.6676,247.8200,279.0934,354.4950",,,0,,,,,0,0,1,1,1,,,11,11,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,59,5,96,16,1,96,16,1,1,58,2,216.7518768310547,216.7518768310547,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,216.7518768310547,216.7518768310547,216.7518768310547,216.7518768310547,0.0,,,,,,,,,,,,,,,,,,,,,"96:192.7048,216.7519",,,0,,,,,0,0,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,59,6,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,1,58,2,161.36715698242188,246.62184143066406,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,177.49989318847656,203.78662288890166,201.4593505859375,246.62184143066406,16.954147320019413,,,,,,,,,,,,,,,,,,,,,"87:193.2185,226.1533|157:208.5769,208.1397|149:203.0070,214.6100|109:223.4245,246.6218|143:233.8216,204.2320|114:201.0786,214.6618|117:216.3246,198.7609|2:211.9750,193.3426|88:185.1144,177.9609|145:241.2502,184.9170|166:188.8947,177.4999|141:197.9771,199.4634|65:191.3094,192.3456|6:205.4207,201.4594|131:195.0669,210.1129|119:199.9848,196.2703|162:232.6413,217.8211",,,0,,,,,1,1,1,0,0,,,1,1,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,60,1,107,18,1,107,18,1,1,16,45,298.9618835449219,298.9618835449219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,298.9618835449219,298.9618835449219,298.9618835449219,298.9618835449219,0.0,,,,,,,,,,,,,,,,,,,,,"107:339.1084,357.8798,319.0729,290.5461,298.9619",,,0,,,,,0,0,1,1,1,,,44,44,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,60,3,0,19,1,0,19,1,1,48,13,322.929931640625,322.929931640625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,322.929931640625,322.929931640625,322.929931640625,322.929931640625,0.0,,,,,,,,,,,,,,,,,,,,,"0:210.6676,247.8200,279.0934,354.4950,322.9299",,,0,,,,,0,0,1,1,1,,,12,12,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,60,5,96,16,1,96,16,1,1,58,3,221.0985870361328,221.0985870361328,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,221.0985870361328,221.0985870361328,221.0985870361328,221.0985870361328,0.0,,,,,,,,,,,,,,,,,,,,,"96:192.7048,216.7519,221.0986",,,0,,,,,0,0,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,60,6,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,1,58,3,159.7174072265625,225.98684692382812,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,177.7056121826172,199.22269484576057,197.18807983398438,225.98684692382812,14.021404463148508,,,,,,,,,,,,,,,,,,,,,"87:193.2185,226.1533,186.2022|157:208.5769,208.1397,192.7674|149:203.0070,214.6100,197.1881|109:223.4245,246.6218,193.8688|143:233.8216,204.2320,195.2788|114:201.0786,214.6618,188.6672|117:216.3246,198.7609,215.6473|2:211.9750,193.3426,181.3163|88:185.1144,177.9609,197.8586|145:241.2502,184.9170,215.4358|166:188.8947,177.4999,179.3737|141:197.9771,199.4634,203.1012|65:191.3094,192.3456,177.7056|6:205.4207,201.4594,210.4537|131:195.0669,210.1129,216.4169|119:199.9848,196.2703,209.5173|162:232.6413,217.8211,225.9868",,,0,,,,,1,1,1,0,0,,,2,2,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,61,1,107,18,1,107,18,1,1,16,46,281.4466552734375,281.4466552734375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,281.4466552734375,281.4466552734375,281.4466552734375,281.4466552734375,0.0,,,,,,,,,,,,,,,,,,,,,"107:357.8798,319.0729,290.5461,298.9619,281.4467",,,0,,,,,0,0,1,1,1,,,45,45,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,61,3,0,19,1,0,19,1,1,48,14,257.2032470703125,257.2032470703125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,257.2032470703125,257.2032470703125,257.2032470703125,257.2032470703125,0.0,,,,,,,,,,,,,,,,,,,,,"0:247.8200,279.0934,354.4950,322.9299,257.2032",,,0,,,,,0,0,1,1,1,,,13,13,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,61,5,96,16,1,96,16,1,1,58,4,234.5802459716797,234.5802459716797,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,234.5802459716797,234.5802459716797,234.5802459716797,234.5802459716797,0.0,,,,,,,,,,,,,,,,,,,,,"96:192.7048,216.7519,221.0986,234.5802",,,0,,,,,0,0,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,61,6,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,1,58,4,158.80355834960938,234.66961669921875,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,182.12779235839844,199.04960452809053,194.1614227294922,234.66961669921875,13.007785089245758,,,,,,,,,,,,,,,,,,,,,"87:193.2185,226.1533,186.2022,234.6696|157:208.5769,208.1397,192.7674,217.5433|149:203.0070,214.6100,197.1881,187.7187|109:223.4245,246.6218,193.8688,199.2684|143:233.8216,204.2320,195.2788,214.1566|114:201.0786,214.6618,188.6672,192.2203|117:216.3246,198.7609,215.6473,192.8067|2:211.9750,193.3426,181.3163,182.1278|88:185.1144,177.9609,197.8586,195.4379|145:241.2502,184.9170,215.4358,207.0962|166:188.8947,177.4999,179.3737,194.1614|141:197.9771,199.4634,203.1012,189.4748|65:191.3094,192.3456,177.7056,187.6192|6:205.4207,201.4594,210.4537,193.8572|131:195.0669,210.1129,216.4169,187.5741|119:199.9848,196.2703,209.5173,205.5110|162:232.6413,217.8211,225.9868,202.6001",,,0,,,,,1,1,1,0,0,,,3,3,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,62,1,107,18,1,107,18,1,1,16,47,293.20269775390625,293.20269775390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,293.20269775390625,293.20269775390625,293.20269775390625,293.20269775390625,0.0,,,,,,,,,,,,,,,,,,,,,"107:319.0729,290.5461,298.9619,281.4467,293.2027",,,0,,,,,0,0,1,1,1,,,46,46,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,62,3,0,19,1,0,19,1,1,48,15,237.25161743164062,237.25161743164062,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,237.25161743164062,237.25161743164062,237.25161743164062,237.25161743164062,0.0,,,,,,,,,,,,,,,,,,,,,"0:279.0934,354.4950,322.9299,257.2032,237.2516",,,0,,,,,0,0,1,1,1,,,14,14,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,62,5,96,16,1,96,16,1,1,58,5,227.16351318359375,227.16351318359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,227.16351318359375,227.16351318359375,227.16351318359375,227.16351318359375,0.0,,,,,,,,,,,,,,,,,,,,,"96:192.7048,216.7519,221.0986,234.5802,227.1635",,,0,,,,,0,0,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,62,6,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,1,58,5,159.55599975585938,252.377197265625,,,warmup,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,181.27835083007812,205.06455993652344,206.90565490722656,252.377197265625,19.867438500406664,,,,,,,,,,,,,,,,,,,,,"87:193.2185,226.1533,186.2022,234.6696,189.7009|157:208.5769,208.1397,192.7674,217.5433,191.8303|149:203.0070,214.6100,197.1881,187.7187,252.3772|109:223.4245,246.6218,193.8688,199.2684,219.4370|143:233.8216,204.2320,195.2788,214.1566,219.1638|114:201.0786,214.6618,188.6672,192.2203,224.1270|117:216.3246,198.7609,215.6473,192.8067,188.7605|2:211.9750,193.3426,181.3163,182.1278,207.3260|88:185.1144,177.9609,197.8586,195.4379,206.9057|145:241.2502,184.9170,215.4358,207.0962,184.2689|166:188.8947,177.4999,179.3737,194.1614,181.2784|141:197.9771,199.4634,203.1012,189.4748,212.8270|65:191.3094,192.3456,177.7056,187.6192,185.9350|6:205.4207,201.4594,210.4537,193.8572,190.6120|131:195.0669,210.1129,216.4169,187.5741,208.9868|119:199.9848,196.2703,209.5173,205.5110,185.8695|162:232.6413,217.8211,225.9868,202.6001,236.6917",,,0,,,,,1,1,1,0,0,,,4,4,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,63,1,107,18,1,107,18,1,1,16,48,288.8172912597656,288.8172912597656,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,288.8172912597656,288.8172912597656,288.8172912597656,288.8172912597656,0.0,,,,,,,,,,,,,,,,,,,,,"107:290.5461,298.9619,281.4467,293.2027,288.8173",,,0,,,,,0,0,1,1,1,,,47,47,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,63,3,0,19,1,0,19,1,1,48,16,241.84585571289062,241.84585571289062,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,241.84585571289062,241.84585571289062,241.84585571289062,241.84585571289062,0.0,,,,,,,,,,,,,,,,,,,,,"0:354.4950,322.9299,257.2032,237.2516,241.8459",,,0,,,,,0,0,1,1,1,,,15,15,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,63,5,96,16,1,96,16,1,1,58,6,209.52842712402344,209.52842712402344,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,209.52842712402344,209.52842712402344,209.52842712402344,209.52842712402344,0.0,,,,,,,,,,,,,,,,,,,,,"96:216.7519,221.0986,234.5802,227.1635,209.5284",,,0,,,,,0,0,1,1,1,,,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,63,6,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,1,58,6,160.68450927734375,240.91534423828125,159.04273986816406,245.54752197265626,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,185.3010711669922,204.62423975327437,199.5860595703125,240.91534423828125,17.559520177831853,,,,,,,,,,,,,,,,,,,,,"87:226.1533,186.2022,234.6696,189.7009,232.9844|157:208.1397,192.7674,217.5433,191.8303,199.5861|149:214.6100,197.1881,187.7187,252.3772,195.6372|109:246.6218,193.8688,199.2684,219.4370,203.5928|143:204.2320,195.2788,214.1566,219.1638,200.6818|114:214.6618,188.6672,192.2203,224.1270,192.7761|117:198.7609,215.6473,192.8067,188.7605,187.7318|2:193.3426,181.3163,182.1278,207.3260,200.1111|88:177.9609,197.8586,195.4379,206.9057,240.9153|145:184.9170,215.4358,207.0962,184.2689,185.3011|166:177.4999,179.3737,194.1614,181.2784,188.5049|141:199.4634,203.1012,189.4748,212.8270,210.3914|65:192.3456,177.7056,187.6192,185.9350,186.5588|6:201.4594,210.4537,193.8572,190.6120,220.6453|131:210.1129,216.4169,187.5741,208.9868,196.7491|119:196.2703,209.5173,205.5110,185.8695,197.3637|162:217.8211,225.9868,202.6001,236.6917,239.0811",,,0,,,,,1,1,1,1,1,False,False,5,5,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,64,1,107,18,1,107,18,1,1,16,49,262.6782531738281,262.6782531738281,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,262.6782531738281,262.6782531738281,262.6782531738281,262.6782531738281,0.0,,,,,,,,,,,,,,,,,,,,,"107:298.9619,281.4467,293.2027,288.8173,262.6783",,,0,,,,,0,0,1,1,1,,,48,48,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,64,3,0,19,1,0,19,1,1,48,17,272.64495849609375,272.64495849609375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,272.64495849609375,272.64495849609375,272.64495849609375,272.64495849609375,0.0,,,,,,,,,,,,,,,,,,,,,"0:322.9299,257.2032,237.2516,241.8459,272.6450",,,0,,,,,0,0,1,1,1,,,16,16,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,64,5,96,16,1,96,16,1,1,58,7,216.5194549560547,216.5194549560547,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,216.5194549560547,216.5194549560547,216.5194549560547,216.5194549560547,0.0,,,,,,,,,,,,,,,,,,,,,"96:221.0986,234.5802,227.1635,209.5284,216.5195",,,0,,,,,0,0,1,1,1,,,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,64,6,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|162,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17,17,1,58,7,160.546142578125,242.9254150390625,159.1710548400879,243.93604278564453,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,17,179.9702606201172,201.24427795410156,197.08790588378906,242.9254150390625,14.974638994371192,,,,,,,,,,,,,,,,,,,,,"87:186.2022,234.6696,189.7009,232.9844,189.2038|157:192.7674,217.5433,191.8303,199.5861,197.4121|149:197.1881,187.7187,252.3772,195.6372,197.0879|109:193.8688,199.2684,219.4370,203.5928,242.9254|143:195.2788,214.1566,219.1638,200.6818,196.1012|114:188.6672,192.2203,224.1270,192.7761,212.1977|117:215.6473,192.8067,188.7605,187.7318,189.3595|2:181.3163,182.1278,207.3260,200.1111,203.4143|88:197.8586,195.4379,206.9057,240.9153,179.9703|145:215.4358,207.0962,184.2689,185.3011,188.3516|166:179.3737,194.1614,181.2784,188.5049,190.5617|141:203.1012,189.4748,212.8270,210.3914,195.7179|65:177.7056,187.6192,185.9350,186.5588,202.7500|6:210.4537,193.8572,190.6120,220.6453,191.5787|131:216.4169,187.5741,208.9868,196.7491,223.3525|119:209.5173,205.5110,185.8695,197.3637,217.0280|162:225.9868,202.6001,236.6917,239.0811,204.1402",,,0,,,,,1,1,1,1,1,False,False,6,6,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,65,1,107,18,1,107,18,1,1,16,50,269.4422607421875,269.4422607421875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,269.4422607421875,269.4422607421875,269.4422607421875,269.4422607421875,0.0,,,,,,,,,,,,,,,,,,,,,"107:281.4467,293.2027,288.8173,262.6783,269.4423",,,0,,,,,0,0,1,1,1,,,49,49,2,1
87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,87|157|149|109|143|114|117|2|88|145|166|141|65|6|131|119|96|162|107|0,1,65,3,0,19,1,0,19,1,1,48,18,274.5133361816406,274.5133361816406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,274.5133361816406,274.5133361816406,274.5133361816406,274.5133361816406,0.0,,,,,,,,,,,,,,,,,,,,,"0:257.2032,237.2516,241.8459,272.6450,274.5133",,,0,,,,,0,0,1,1,1,,,17,17,2,1
