subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,50,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,10,155.115234375,266.85540771484375,155.42959594726562,290.5599853515625,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,164.96754455566406,195.42272440592447,185.68988800048828,266.85540771484375,27.330080276077904,,,,,,,,,,,,,,,,,,,,,"178:185.3886,183.1408,174.7395,178.1162,181.7775|96:178.2903,169.1406,176.9202,180.6329,177.9738|19:174.4391,161.1569,157.7969,178.5423,164.9675|176:191.1943,189.0646,175.8472,185.8010,190.9046|171:203.7799,185.5138,178.4493,182.4142,186.6647|89:181.5300,172.9704,186.9951,193.8193,189.1326|90:187.7802,191.6066,201.0860,176.5612,181.6825|11:175.3840,182.9991,192.0458,171.9076,173.2923|190:183.1450,188.9081,207.4596,199.9133,224.0136|109:196.2791,194.1800,195.6166,205.9343,184.7151|24:170.3245,184.1431,174.0928,168.8202,169.6887|30:180.1000,164.7167,204.6577,173.9937,173.4103|166:195.7414,185.6902,189.1069,198.5629,197.7990|5:194.1354,176.6996,226.7106,194.2813,173.9689|2:205.8167,212.2263,212.6535,190.6832,207.1352|162:227.0936,218.3286,240.4479,212.3066,236.3894|62:222.7692,253.0928,210.5182,254.0512,266.8554|60:286.1186,222.3687,238.9968,273.6544,237.2381",,,0,,,,,1,1,1,1,1,True,False,9,9,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,51,1,217,17,1,217,17,1,1,26,26,368.30816650390625,368.30816650390625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,368.30816650390625,368.30816650390625,368.30816650390625,368.30816650390625,0.0,,,,,,,,,,,,,,,,,,,,,"217:375.2957,285.8480,344.1036,335.4634,368.3082",,,0,,,,,0,0,1,1,1,,,25,25,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,51,3,145,18,1,145,18,1,1,41,11,260.3407897949219,260.3407897949219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,260.3407897949219,260.3407897949219,260.3407897949219,260.3407897949219,0.0,,,,,,,,,,,,,,,,,,,,,"145:353.4104,310.2906,262.4238,280.1933,260.3408",,,0,,,,,0,0,1,1,1,,,10,10,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,51,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,11,155.1788330078125,264.5140075683594,155.26143646240234,288.3392730712891,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,164.00375366210938,195.97821384006076,185.60205841064453,264.5140075683594,27.53390733439047,,,,,,,,,,,,,,,,,,,,,"178:183.1408,174.7395,178.1162,181.7775,181.2141|96:169.1406,176.9202,180.6329,177.9738,168.6452|19:161.1569,157.7969,178.5423,164.9675,164.0038|176:189.0646,175.8472,185.8010,190.9046,176.6470|171:185.5138,178.4493,182.4142,186.6647,184.2994|89:172.9704,186.9951,193.8193,189.1326,188.1691|90:191.6066,201.0860,176.5612,181.6825,180.6295|11:182.9991,192.0458,171.9076,173.2923,169.6754|190:188.9081,207.4596,199.9133,224.0136,228.7632|109:194.1800,195.6166,205.9343,184.7151,186.7039|24:184.1431,174.0928,168.8202,169.6887,174.1884|30:164.7167,204.6577,173.9937,173.4103,184.5002|166:185.6902,189.1069,198.5629,197.7990,193.7229|5:176.6996,226.7106,194.2813,173.9689,196.5128|2:212.2263,212.6535,190.6832,207.1352,223.3966|162:218.3286,240.4479,212.3066,236.3894,215.4573|62:253.0928,210.5182,254.0512,266.8554,246.5650|60:222.3687,238.9968,273.6544,237.2381,264.5140",,,0,,,,,1,1,1,1,1,True,False,10,10,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,52,1,217,17,1,217,17,1,1,26,27,339.4962463378906,339.4962463378906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,339.4962463378906,339.4962463378906,339.4962463378906,339.4962463378906,0.0,,,,,,,,,,,,,,,,,,,,,"217:285.8480,344.1036,335.4634,368.3082,339.4962",,,0,,,,,0,0,1,1,1,,,26,26,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,52,3,145,18,1,145,18,1,1,41,12,282.58453369140625,282.58453369140625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,282.58453369140625,282.58453369140625,282.58453369140625,282.58453369140625,0.0,,,,,,,,,,,,,,,,,,,,,"145:310.2906,262.4238,280.1933,260.3408,282.5845",,,0,,,,,0,0,1,1,1,,,11,11,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,52,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,12,155.93862915039062,224.46836853027344,155.19210815429688,286.1185607910156,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,165.51727294921875,190.06448872884116,184.7557144165039,224.46836853027344,17.781716405397706,,,,,,,,,,,,,,,,,,,,,"178:174.7395,178.1162,181.7775,181.2141,181.6759|96:176.9202,180.6329,177.9738,168.6452,185.4531|19:157.7969,178.5423,164.9675,164.0038,165.5173|176:175.8472,185.8010,190.9046,176.6470,180.1049|171:178.4493,182.4142,186.6647,184.2994,185.8615|89:186.9951,193.8193,189.1326,188.1691,175.8677|90:201.0860,176.5612,181.6825,180.6295,181.6663|11:192.0458,171.9076,173.2923,169.6754,168.3641|190:207.4596,199.9133,224.0136,228.7632,182.8574|109:195.6166,205.9343,184.7151,186.7039,188.2187|24:174.0928,168.8202,169.6887,174.1884,173.8552|30:204.6577,173.9937,173.4103,184.5002,184.0583|166:189.1069,198.5629,197.7990,193.7229,196.1679|5:226.7106,194.2813,173.9689,196.5128,189.2085|2:212.6535,190.6832,207.1352,223.3966,218.7307|162:240.4479,212.3066,236.3894,215.4573,218.5589|62:210.5182,254.0512,266.8554,246.5650,220.5260|60:238.9968,273.6544,237.2381,264.5140,224.4684",,,0,,,,,1,1,1,1,1,False,False,11,11,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,53,1,217,17,1,217,17,1,1,26,28,365.01458740234375,365.01458740234375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,365.01458740234375,365.01458740234375,365.01458740234375,365.01458740234375,0.0,,,,,,,,,,,,,,,,,,,,,"217:344.1036,335.4634,368.3082,339.4962,365.0146",,,0,,,,,0,0,1,1,1,,,27,27,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,53,3,145,18,1,145,18,1,1,41,13,253.4988250732422,253.4988250732422,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,253.4988250732422,253.4988250732422,253.4988250732422,253.4988250732422,0.0,,,,,,,,,,,,,,,,,,,,,"145:262.4238,280.1933,260.3408,282.5845,253.4988",,,0,,,,,0,0,1,1,1,,,12,12,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,53,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,13,155.07867431640625,221.80572509765625,155.19874572753906,282.3793273925781,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,168.20712280273438,189.00723690456815,186.23474884033203,221.80572509765625,14.778391243848132,,,,,,,,,,,,,,,,,,,,,"178:178.1162,181.7775,181.2141,181.6759,181.1291|96:180.6329,177.9738,168.6452,185.4531,178.5051|19:178.5423,164.9675,164.0038,165.5173,174.2242|176:185.8010,190.9046,176.6470,180.1049,182.5789|171:182.4142,186.6647,184.2994,185.8615,189.8905|89:193.8193,189.1326,188.1691,175.8677,176.6346|90:176.5612,181.6825,180.6295,181.6663,202.2113|11:171.9076,173.2923,169.6754,168.3641,170.8930|190:199.9133,224.0136,228.7632,182.8574,176.2751|109:205.9343,184.7151,186.7039,188.2187,194.6742|24:168.8202,169.6887,174.1884,173.8552,168.2071|30:173.9937,173.4103,184.5002,184.0583,193.2411|166:198.5629,197.7990,193.7229,196.1679,209.9502|5:194.2813,173.9689,196.5128,189.2085,179.0501|2:190.6832,207.1352,223.3966,218.7307,191.3364|162:212.3066,236.3894,215.4573,218.5589,208.7215|62:254.0512,266.8554,246.5650,220.5260,202.8021|60:273.6544,237.2381,264.5140,224.4684,221.8057",,,0,,,,,1,1,1,1,1,True,False,12,12,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,54,1,217,17,1,217,17,1,1,26,29,306.2443542480469,306.2443542480469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,306.2443542480469,306.2443542480469,306.2443542480469,306.2443542480469,0.0,,,,,,,,,,,,,,,,,,,,,"217:335.4634,368.3082,339.4962,365.0146,306.2444",,,0,,,,,0,0,1,1,1,,,28,28,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,54,3,145,18,1,145,18,1,1,41,14,272.00225830078125,272.00225830078125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,272.00225830078125,272.00225830078125,272.00225830078125,272.00225830078125,0.0,,,,,,,,,,,,,,,,,,,,,"145:280.1933,260.3408,282.5845,253.4988,272.0023",,,0,,,,,0,0,1,1,1,,,13,13,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,54,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,14,155.51470947265625,248.05224609375,155.1788330078125,278.6400939941406,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,166.2506866455078,189.93090142144098,183.43029022216797,248.05224609375,20.66241508925921,,,,,,,,,,,,,,,,,,,,,"178:181.7775,181.2141,181.6759,181.1291,188.0431|96:177.9738,168.6452,185.4531,178.5051,177.6957|19:164.9675,164.0038,165.5173,174.2242,166.5249|176:190.9046,176.6470,180.1049,182.5789,183.8083|171:186.6647,184.2994,185.8615,189.8905,201.2592|89:189.1326,188.1691,175.8677,176.6346,175.2848|90:181.6825,180.6295,181.6663,202.2113,183.0522|11:173.2923,169.6754,168.3641,170.8930,169.6017|190:224.0136,228.7632,182.8574,176.2751,213.4211|109:184.7151,186.7039,188.2187,194.6742,171.8576|24:169.6887,174.1884,173.8552,168.2071,177.8703|30:173.4103,184.5002,184.0583,193.2411,166.2507|166:197.7990,193.7229,196.1679,209.9502,200.5844|5:173.9689,196.5128,189.2085,179.0501,178.8773|2:207.1352,223.3966,218.7307,191.3364,197.7478|162:236.3894,215.4573,218.5589,208.7215,201.5309|62:266.8554,246.5650,220.5260,202.8021,248.0522|60:237.2381,264.5140,224.4684,221.8057,217.2939",,,0,,,,,1,1,1,1,1,False,False,13,13,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,55,1,217,17,1,217,17,1,1,26,30,332.6134338378906,332.6134338378906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,332.6134338378906,332.6134338378906,332.6134338378906,332.6134338378906,0.0,,,,,,,,,,,,,,,,,,,,,"217:368.3082,339.4962,365.0146,306.2444,332.6134",,,0,,,,,0,0,1,1,1,,,29,29,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,55,3,145,18,1,145,18,1,1,41,15,284.0748596191406,284.0748596191406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,284.0748596191406,284.0748596191406,284.0748596191406,284.0748596191406,0.0,,,,,,,,,,,,,,,,,,,,,"145:260.3408,282.5845,253.4988,272.0023,284.0749",,,0,,,,,0,0,1,1,1,,,14,14,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,55,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,15,154.92481994628906,216.4624481201172,155.1854705810547,274.90086059570314,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,164.04266357421875,186.79684109157986,184.87622833251953,216.4624481201172,13.92505448704008,,,,,,,,,,,,,,,,,,,,,"178:181.2141,181.6759,181.1291,188.0431,177.8228|96:168.6452,185.4531,178.5051,177.6957,176.4337|19:164.0038,165.5173,174.2242,166.5249,164.0427|176:176.6470,180.1049,182.5789,183.8083,189.0978|171:184.2994,185.8615,189.8905,201.2592,181.9049|89:188.1691,175.8677,176.6346,175.2848,174.3194|90:180.6295,181.6663,202.2113,183.0522,176.3190|11:169.6754,168.3641,170.8930,169.6017,182.9510|190:228.7632,182.8574,176.2751,213.4211,185.7579|109:186.7039,188.2187,194.6742,171.8576,191.7516|24:174.1884,173.8552,168.2071,177.8703,166.6733|30:184.5002,184.0583,193.2411,166.2507,214.4556|166:193.7229,196.1679,209.9502,200.5844,183.9945|5:196.5128,189.2085,179.0501,178.8773,187.6208|2:223.3966,218.7307,191.3364,197.7478,200.5226|162:215.4573,218.5589,208.7215,201.5309,216.4624|62:246.5650,220.5260,202.8021,248.0522,199.9308|60:264.5140,224.4684,221.8057,217.2939,192.2823",,,0,,,,,1,1,1,1,1,True,False,14,14,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,56,1,217,17,1,217,17,1,1,26,31,295.4709167480469,295.4709167480469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,295.4709167480469,295.4709167480469,295.4709167480469,295.4709167480469,0.0,,,,,,,,,,,,,,,,,,,,,"217:339.4962,365.0146,306.2444,332.6134,295.4709",,,0,,,,,0,0,1,1,1,,,30,30,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,56,3,145,18,1,145,18,1,1,41,16,391.8802185058594,391.8802185058594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,391.8802185058594,391.8802185058594,391.8802185058594,391.8802185058594,0.0,,,,,,,,,,,,,,,,,,,,,"145:282.5845,253.4988,272.0023,284.0749,391.8802",,,0,,,,,0,0,1,1,1,,,15,15,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,56,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,16,154.7129669189453,250.13465881347656,155.14703369140625,272.2946411132812,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,165.7830810546875,188.32495964898004,179.29310607910156,250.13465881347656,21.56365937580726,,,,,,,,,,,,,,,,,,,,,"178:181.6759,181.1291,188.0431,177.8228,175.0062|96:185.4531,178.5051,177.6957,176.4337,175.9942|19:165.5173,174.2242,166.5249,164.0427,177.6957|176:180.1049,182.5789,183.8083,189.0978,178.6472|171:185.8615,189.8905,201.2592,181.9049,179.9390|89:175.8677,176.6346,175.2848,174.3194,171.9433|90:181.6663,202.2113,183.0522,176.3190,182.6667|11:168.3641,170.8930,169.6017,182.9510,165.7831|190:182.8574,176.2751,213.4211,185.7579,189.6599|109:188.2187,194.6742,171.8576,191.7516,170.2191|24:173.8552,168.2071,177.8703,166.6733,173.1716|30:184.0583,193.2411,166.2507,214.4556,171.8407|166:196.1679,209.9502,200.5844,183.9945,202.8046|5:189.2085,179.0501,178.8773,187.6208,183.3102|2:218.7307,191.3364,197.7478,200.5226,204.0428|162:218.5589,208.7215,201.5309,216.4624,219.2700|62:220.5260,202.8021,248.0522,199.9308,250.1347|60:224.4684,221.8057,217.2939,192.2823,217.7202",,,0,,,,,1,1,1,1,1,True,False,15,15,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,57,1,217,17,1,217,17,1,1,26,32,332.2418518066406,332.2418518066406,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,332.2418518066406,332.2418518066406,332.2418518066406,332.2418518066406,0.0,,,,,,,,,,,,,,,,,,,,,"217:365.0146,306.2444,332.6134,295.4709,332.2419",,,0,,,,,0,0,1,1,1,,,31,31,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,57,3,145,18,1,145,18,1,1,41,17,457.7255859375,457.7255859375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,457.7255859375,457.7255859375,457.7255859375,457.7255859375,0.0,,,,,,,,,,,,,,,,,,,,,"145:253.4988,272.0023,284.0749,391.8802,457.7256",,,0,,,,,0,0,1,1,1,,,16,16,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,57,4,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|60,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|19,18,1,41,17,155.20599365234375,292.5481262207031,155.10609436035156,270.2549285888672,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,18,165.1177978515625,189.5580351087782,179.12896728515625,292.5481262207031,28.564578017473536,,,,,,,,,,,,,,,,,,,,,"178:181.1291,188.0431,177.8228,175.0062,172.7400|96:178.5051,177.6957,176.4337,175.9942,176.3690|19:174.2242,166.5249,164.0427,177.6957,165.1178|176:182.5789,183.8083,189.0978,178.6472,179.3212|171:189.8905,201.2592,181.9049,179.9390,182.1270|89:176.6346,175.2848,174.3194,171.9433,178.9367|90:202.2113,183.0522,176.3190,182.6667,177.0553|11:170.8930,169.6017,182.9510,165.7831,176.9391|190:176.2751,213.4211,185.7579,189.6599,194.4124|109:194.6742,171.8576,191.7516,170.2191,175.2266|24:168.2071,177.8703,166.6733,173.1716,177.2114|30:193.2411,166.2507,214.4556,171.8407,165.3694|166:209.9502,200.5844,183.9945,202.8046,182.3618|5:179.0501,178.8773,187.6208,183.3102,191.0689|2:191.3364,197.7478,200.5226,204.0428,196.9868|162:208.7215,201.5309,216.4624,219.2700,222.9131|62:202.8021,248.0522,199.9308,250.1347,292.5481|60:221.8057,217.2939,192.2823,217.7202,205.3400",,,0,,,,,1,1,1,1,1,False,True,16,16,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,58,1,217,17,1,217,17,1,1,26,33,388.2508544921875,388.2508544921875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,388.2508544921875,388.2508544921875,388.2508544921875,388.2508544921875,0.0,,,,,,,,,,,,,,,,,,,,,"217:306.2444,332.6134,295.4709,332.2419,388.2509",,,0,,,,,0,0,1,1,1,,,32,32,2,1
178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,178|96|19|176|171|89|90|11|190|109|24|30|166|5|2|162|62|217|145|60,2,58,3,145,18,1,145,18,1,1,41,18,412.80548095703125,412.80548095703125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,412.80548095703125,412.80548095703125,412.80548095703125,412.80548095703125,0.0,,,,,,,,,,,,,,,,,,,,,"145:272.0023,284.0749,391.8802,457.7256,412.8055",,,0,,,,,0,0,1,1,1,,,17,17,2,1
