subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,69,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,27,155.73745727539062,223.27496337890625,156.12681579589844,242.58924102783203,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,162.4254608154297,181.10100555419922,178.17001342773438,223.27496337890625,16.114691166751737,,,,,,,,,,,,,,,,,,,,,"178:176.3378,170.8495,176.4733,173.3514,176.9263|96:173.4117,172.6321,170.4668,171.1944,167.5134|17:169.1425,167.3105,179.9538,160.1583,164.3729|18:164.3020,158.4584,164.0228,163.7861,163.9509|171:174.8087,178.2894,174.8355,176.0367,181.5237|169:172.9152,187.8895,176.2964,181.4430,172.8943|91:169.9369,173.1171,165.8348,165.4497,177.2058|11:159.7952,159.2151,159.9445,167.2771,162.4255|192:197.3951,197.0376,193.1848,179.9834,223.2750|33:173.5766,166.5906,163.6573,169.2573,179.1342|111:214.6732,179.3727,187.1460,172.0533,168.6364|196:215.8263,193.1104,198.1426,204.9063,182.0809|2:184.7794,181.9046,178.2961,175.6110,192.9196|162:203.0009,208.8140,197.2998,202.2607,206.1341|82:186.7273,195.9113,193.5249,181.7194,196.6413|3:183.1501,190.5732,184.0515,180.0586,181.9818",,,0,,,,,1,1,1,1,1,True,False,26,26,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,70,1,153,16,1,153,16,1,1,16,55,428.1079406738281,428.1079406738281,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,428.1079406738281,428.1079406738281,428.1079406738281,428.1079406738281,0.0,,,,,,,,,,,,,,,,,,,,,"153:466.3655,355.6374,629.1645,379.3499,428.1079",,,0,,,,,0,0,1,1,1,,,54,54,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,70,3,159,19,1,159,19,1,1,24,47,391.4278869628906,391.4278869628906,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,391.4278869628906,391.4278869628906,391.4278869628906,391.4278869628906,0.0,,,,,,,,,,,,,,,,,,,,,"159:484.9171,494.1334,409.0836,379.6837,391.4279",,,0,,,,,0,0,1,1,1,,,46,46,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,70,5,219,18,1,219,18,1,1,36,35,295.93157958984375,295.93157958984375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,295.93157958984375,295.93157958984375,295.93157958984375,295.93157958984375,0.0,,,,,,,,,,,,,,,,,,,,,"219:238.6729,268.1047,282.8640,345.0037,295.9316",,,0,,,,,0,0,1,1,1,,,34,34,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,70,7,68,17,1,68,17,1,1,43,28,277.1789245605469,277.1789245605469,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,277.1789245605469,277.1789245605469,277.1789245605469,277.1789245605469,0.0,,,,,,,,,,,,,,,,,,,,,"68:329.7998,286.3502,266.1052,290.8379,277.1789",,,0,,,,,0,0,1,1,1,,,27,27,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,70,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,28,155.5325469970703,204.48944091796875,156.07257843017578,242.27673950195313,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,157.0493621826172,175.2030906677246,171.31466674804688,204.48944091796875,12.736857666623354,,,,,,,,,,,,,,,,,,,,,"178:170.8495,176.4733,173.3514,176.9263,170.6281|96:172.6321,170.4668,171.1944,167.5134,163.8580|17:167.3105,179.9538,160.1583,164.3729,162.8850|18:158.4584,164.0228,163.7861,163.9509,162.4011|171:178.2894,174.8355,176.0367,181.5237,171.3623|169:187.8895,176.2964,181.4430,172.8943,173.8126|91:173.1171,165.8348,165.4497,177.2058,167.7641|11:159.2151,159.9445,167.2771,162.4255,157.0494|192:197.0376,193.1848,179.9834,223.2750,190.6184|33:166.5906,163.6573,169.2573,179.1342,182.3813|111:179.3727,187.1460,172.0533,168.6364,193.1522|196:193.1104,198.1426,204.9063,182.0809,204.4894|2:181.9046,178.2961,175.6110,192.9196,168.4553|162:208.8140,197.2998,202.2607,206.1341,189.2392|82:195.9113,193.5249,181.7194,196.6413,171.2671|3:190.5732,184.0515,180.0586,181.9818,173.8861",,,0,,,,,1,1,1,1,1,True,False,27,27,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,71,1,153,16,1,153,16,1,1,16,56,578.2955932617188,578.2955932617188,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,578.2955932617188,578.2955932617188,578.2955932617188,578.2955932617188,0.0,,,,,,,,,,,,,,,,,,,,,"153:355.6374,629.1645,379.3499,428.1079,578.2956",,,0,,,,,0,0,1,1,1,,,55,55,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,71,3,159,19,1,159,19,1,1,24,48,391.4895324707031,391.4895324707031,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,391.4895324707031,391.4895324707031,391.4895324707031,391.4895324707031,0.0,,,,,,,,,,,,,,,,,,,,,"159:494.1334,409.0836,379.6837,391.4279,391.4895",,,0,,,,,0,0,1,1,1,,,47,47,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,71,5,219,18,1,219,18,1,1,36,36,225.91787719726562,225.91787719726562,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,225.91787719726562,225.91787719726562,225.91787719726562,225.91787719726562,0.0,,,,,,,,,,,,,,,,,,,,,"219:268.1047,282.8640,345.0037,295.9316,225.9179",,,0,,,,,0,0,1,1,1,,,35,35,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,71,7,68,17,1,68,17,1,1,43,29,263.00970458984375,263.00970458984375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,263.00970458984375,263.00970458984375,263.00970458984375,263.00970458984375,0.0,,,,,,,,,,,,,,,,,,,,,"68:286.3502,266.1052,290.8379,277.1789,263.0097",,,0,,,,,0,0,1,1,1,,,28,28,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,71,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,29,155.629150390625,219.7445831298828,155.97369766235352,241.97372741699218,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,161.66575622558594,179.88261699676514,178.78277587890625,219.7445831298828,15.229255227150647,,,,,,,,,,,,,,,,,,,,,"178:176.4733,173.3514,176.9263,170.6281,177.7228|96:170.4668,171.1944,167.5134,163.8580,168.4232|17:179.9538,160.1583,164.3729,162.8850,166.1553|18:164.0228,163.7861,163.9509,162.4011,169.1185|171:174.8355,176.0367,181.5237,171.3623,180.3618|169:176.2964,181.4430,172.8943,173.8126,181.6939|91:165.8348,165.4497,177.2058,167.7641,170.1316|11:159.9445,167.2771,162.4255,157.0494,161.6658|192:193.1848,179.9834,223.2750,190.6184,203.2058|33:163.6573,169.2573,179.1342,182.3813,164.4718|111:187.1460,172.0533,168.6364,193.1522,169.0775|196:198.1426,204.9063,182.0809,204.4894,197.4919|2:178.2961,175.6110,192.9196,168.4553,184.7216|162:197.2998,202.2607,206.1341,189.2392,219.7446|82:193.5249,181.7194,196.6413,171.2671,184.2931|3:184.0515,180.0586,181.9818,173.8861,179.8428",,,0,,,,,1,1,1,1,1,True,False,28,28,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,72,1,153,16,1,153,16,1,1,16,57,355.6319274902344,355.6319274902344,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,355.6319274902344,355.6319274902344,355.6319274902344,355.6319274902344,0.0,,,,,,,,,,,,,,,,,,,,,"153:629.1645,379.3499,428.1079,578.2956,355.6319",,,0,,,,,0,0,1,1,1,,,56,56,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,72,3,159,19,1,159,19,1,1,24,49,337.587890625,337.587890625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,337.587890625,337.587890625,337.587890625,337.587890625,0.0,,,,,,,,,,,,,,,,,,,,,"159:409.0836,379.6837,391.4279,391.4895,337.5879",,,0,,,,,0,0,1,1,1,,,48,48,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,72,5,219,18,1,219,18,1,1,36,37,272.6020812988281,272.6020812988281,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,272.6020812988281,272.6020812988281,272.6020812988281,272.6020812988281,0.0,,,,,,,,,,,,,,,,,,,,,"219:282.8640,345.0037,295.9316,225.9179,272.6021",,,0,,,,,0,0,1,1,1,,,36,36,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,72,7,68,17,1,68,17,1,1,43,30,301.53594970703125,301.53594970703125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,301.53594970703125,301.53594970703125,301.53594970703125,301.53594970703125,0.0,,,,,,,,,,,,,,,,,,,,,"68:266.1052,290.8379,277.1789,263.0097,301.5359",,,0,,,,,0,0,1,1,1,,,29,29,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,72,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,30,155.31900024414062,190.81814575195312,155.78048706054688,241.6896942138672,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,160.20687866210938,175.359206199646,174.77861785888672,190.81814575195312,8.609799042983274,,,,,,,,,,,,,,,,,,,,,"178:173.3514,176.9263,170.6281,177.7228,178.5679|96:171.1944,167.5134,163.8580,168.4232,165.0373|17:160.1583,164.3729,162.8850,166.1553,164.9952|18:163.7861,163.9509,162.4011,169.1185,160.2069|171:176.0367,181.5237,171.3623,180.3618,173.8399|169:181.4430,172.8943,173.8126,181.6939,169.6938|91:165.4497,177.2058,167.7641,170.1316,166.3127|11:167.2771,162.4255,157.0494,161.6658,172.8113|192:179.9834,223.2750,190.6184,203.2058,181.7459|33:169.2573,179.1342,182.3813,164.4718,188.7091|111:172.0533,168.6364,193.1522,169.0775,176.3791|196:204.9063,182.0809,204.4894,197.4919,182.9459|2:175.6110,192.9196,168.4553,184.7216,173.2174|162:202.2607,206.1341,189.2392,219.7446,190.8181|82:181.7194,196.6413,171.2671,184.2931,184.7495|3:180.0586,181.9818,173.8861,179.8428,175.7173",,,0,,,,,1,1,1,1,1,True,False,29,29,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,73,1,153,16,1,153,16,1,1,16,58,328.1602783203125,328.1602783203125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,328.1602783203125,328.1602783203125,328.1602783203125,328.1602783203125,0.0,,,,,,,,,,,,,,,,,,,,,"153:379.3499,428.1079,578.2956,355.6319,328.1603",,,0,,,,,0,0,1,1,1,,,57,57,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,73,3,159,19,1,159,19,1,1,24,50,382.1859436035156,382.1859436035156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,382.1859436035156,382.1859436035156,382.1859436035156,382.1859436035156,0.0,,,,,,,,,,,,,,,,,,,,,"159:379.6837,391.4279,391.4895,337.5879,382.1859",,,0,,,,,0,0,1,1,1,,,49,49,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,73,5,219,18,1,219,18,1,1,36,38,234.33705139160156,234.33705139160156,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,234.33705139160156,234.33705139160156,234.33705139160156,234.33705139160156,0.0,,,,,,,,,,,,,,,,,,,,,"219:345.0037,295.9316,225.9179,272.6021,234.3371",,,0,,,,,0,0,1,1,1,,,37,37,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,73,7,68,17,1,68,17,1,1,43,31,223.96713256835938,223.96713256835938,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,223.96713256835938,223.96713256835938,223.96713256835938,223.96713256835938,0.0,,,,,,,,,,,,,,,,,,,,,"68:290.8379,277.1789,263.0097,301.5359,223.9671",,,0,,,,,0,0,1,1,1,,,30,30,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,73,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,31,155.461669921875,194.10867309570312,155.75264358520508,241.4056610107422,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,155.82095336914062,174.09161376953125,171.3431854248047,194.10867309570312,10.652952551527443,,,,,,,,,,,,,,,,,,,,,"178:176.9263,170.6281,177.7228,178.5679,171.4530|96:167.5134,163.8580,168.4232,165.0373,163.4986|17:164.3729,162.8850,166.1553,164.9952,164.0719|18:163.9509,162.4011,169.1185,160.2069,155.8210|171:181.5237,171.3623,180.3618,173.8399,174.5858|169:172.8943,173.8126,181.6939,169.6938,175.7164|91:177.2058,167.7641,170.1316,166.3127,168.0143|11:162.4255,157.0494,161.6658,172.8113,161.0007|192:223.2750,190.6184,203.2058,181.7459,189.8856|33:179.1342,182.3813,164.4718,188.7091,169.9334|111:168.6364,193.1522,169.0775,176.3791,194.1087|196:182.0809,204.4894,197.4919,182.9459,185.0781|2:192.9196,168.4553,184.7216,173.2174,171.2333|162:206.1341,189.2392,219.7446,190.8181,187.3644|82:196.6413,171.2671,184.2931,184.7495,182.4852|3:181.9818,173.8861,179.8428,175.7173,171.2153",,,0,,,,,1,1,1,1,1,True,False,30,30,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,74,1,153,16,1,153,16,1,1,16,59,506.03521728515625,506.03521728515625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,506.03521728515625,506.03521728515625,506.03521728515625,506.03521728515625,0.0,,,,,,,,,,,,,,,,,,,,,"153:428.1079,578.2956,355.6319,328.1603,506.0352",,,0,,,,,0,0,1,1,1,,,58,58,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,74,3,159,19,1,159,19,1,1,24,51,496.68359375,496.68359375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,496.68359375,496.68359375,496.68359375,496.68359375,0.0,,,,,,,,,,,,,,,,,,,,,"159:391.4279,391.4895,337.5879,382.1859,496.6836",,,0,,,,,0,0,1,1,1,,,50,50,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,74,5,219,18,1,219,18,1,1,36,39,243.7415008544922,243.7415008544922,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,243.7415008544922,243.7415008544922,243.7415008544922,243.7415008544922,0.0,,,,,,,,,,,,,,,,,,,,,"219:295.9316,225.9179,272.6021,234.3371,243.7415",,,0,,,,,0,0,1,1,1,,,38,38,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,74,7,68,17,1,68,17,1,1,43,32,327.13232421875,327.13232421875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,327.13232421875,327.13232421875,327.13232421875,327.13232421875,0.0,,,,,,,,,,,,,,,,,,,,,"68:277.1789,263.0097,301.5359,223.9671,327.1323",,,0,,,,,0,0,1,1,1,,,31,31,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,74,8,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15,16,1,43,32,156.04901123046875,195.80270385742188,155.74040985107422,241.1216278076172,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,16,160.68637084960938,177.3765468597412,177.17184448242188,195.80270385742188,10.693971937652547,,,,,,,,,,,,,,,,,,,,,"178:170.6281,177.7228,178.5679,171.4530,171.8542|96:163.8580,168.4232,165.0373,163.4986,169.7723|17:162.8850,166.1553,164.9952,164.0719,162.1362|18:162.4011,169.1185,160.2069,155.8210,160.6864|171:171.3623,180.3618,173.8399,174.5858,172.7364|169:173.8126,181.6939,169.6938,175.7164,184.9967|91:167.7641,170.1316,166.3127,168.0143,168.3718|11:157.0494,161.6658,172.8113,161.0007,162.5858|192:190.6184,203.2058,181.7459,189.8856,189.7681|33:182.3813,164.4718,188.7091,169.9334,175.4196|111:193.1522,169.0775,176.3791,194.1087,183.1187|196:204.4894,197.4919,182.9459,185.0781,195.8027|2:168.4553,184.7216,173.2174,171.2333,178.9241|162:189.2392,219.7446,190.8181,187.3644,185.3087|82:171.2671,184.2931,184.7495,182.4852,185.2228|3:173.8861,179.8428,175.7173,171.2153,191.3202",,,0,,,,,1,1,1,1,1,False,False,31,31,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,75,1,153,16,1,153,16,1,1,16,60,382.3428955078125,382.3428955078125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,382.3428955078125,382.3428955078125,382.3428955078125,382.3428955078125,0.0,,,,,,,,,,,,,,,,,,,,,"153:578.2956,355.6319,328.1603,506.0352,382.3429",,,0,,,,,0,0,1,1,1,,,59,59,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,75,3,159,19,1,159,19,1,1,24,52,426.55914306640625,426.55914306640625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,426.55914306640625,426.55914306640625,426.55914306640625,426.55914306640625,0.0,,,,,,,,,,,,,,,,,,,,,"159:391.4895,337.5879,382.1859,496.6836,426.5591",,,0,,,,,0,0,1,1,1,,,51,51,2,1
178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,178|96|17|18|171|169|91|11|192|33|111|196|2|162|82|3|153|68|219|159,0,75,5,219,18,1,219,18,1,1,36,40,236.29034423828125,236.29034423828125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,236.29034423828125,236.29034423828125,236.29034423828125,236.29034423828125,0.0,,,,,,,,,,,,,,,,,,,,,"219:225.9179,272.6021,234.3371,243.7415,236.2903",,,0,,,,,0,0,1,1,1,,,39,39,2,1
