subset_id,subset_clients,seed,round,cluster_id,members,member_indices,cluster_size,selected_members,selected_member_indices,selected_size,full_participation,born_round,cluster_age,mean_update_norm,max_update_norm,eps1,eps2,split_status,split_triggered,split_applied,cut_status,split_rejected_reason,cut_value,left_child_id,right_child_id,child_cluster_ids,left_size,right_size,smaller_child_size,larger_child_size,child_balance_ratio,left_members,right_members,singleton_side,singleton_graph_id,singleton_dataset_id,dtw_dist_mean,dtw_dist_max,all_dtw_n,all_dtw_min,all_dtw_mean,all_dtw_median,all_dtw_max,all_dtw_std,all_aff_n,all_aff_min,all_aff_mean,all_aff_median,all_aff_max,all_aff_std,left_dtw_n,left_dtw_min,left_dtw_mean,left_dtw_median,left_dtw_max,left_dtw_std,right_dtw_n,right_dtw_min,right_dtw_mean,right_dtw_median,right_dtw_max,right_dtw_std,cross_dtw_n,cross_dtw_min,cross_dtw_mean,cross_dtw_median,cross_dtw_max,cross_dtw_std,left_aff_n,left_aff_min,left_aff_mean,left_aff_median,left_aff_max,left_aff_std,right_aff_n,right_aff_min,right_aff_mean,right_aff_median,right_aff_max,right_aff_std,cross_aff_n,cross_aff_min,cross_aff_mean,cross_aff_median,cross_aff_max,cross_aff_std,selected_delta_norm_n,selected_delta_norm_min,selected_delta_norm_mean,selected_delta_norm_median,selected_delta_norm_max,selected_delta_norm_std,member_mean_dtw_text,member_mean_aff_text,member_sum_aff_text,member_max_dtw_text,member_max_dtw_partner_text,member_min_aff_partner_text,global_max_pair_dtw,global_max_pair_dtw_graph_i,global_max_pair_dtw_graph_j,global_max_pair_dtw_member_idx_i,global_max_pair_dtw_member_idx_j,global_min_pair_aff,global_min_pair_aff_graph_i,global_min_pair_aff_graph_j,global_min_pair_aff_member_idx_i,global_min_pair_aff_member_idx_j,peeled_sum_aff,peeled_max_dtw,peeled_max_dtw_partner_graph_id,peeled_in_global_max_pair,selected_grad_tails_text,applied_split_event_idx,pairwise_n_members,pairwise_logged_for_applied_split,pairwise_member_order_json,pairwise_histories_json,pairwise_dtw_json,pairwise_affinity_json,gate_cluster_size_ok,gate_can_form_two_children,gate_full_participation_ok,gate_warmup_ok,gate_history_ok,gate_mean_below_eps1,gate_max_above_eps2,history_len_prev_mean,history_len_prev_max,min_cluster_size,min_child_size
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,27,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,11,164.6290740966797,354.9159851074219,156.5030174255371,280.13930053710936,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,172.7066192626953,210.6422882080078,196.53134155273438,354.9159851074219,40.80828567646648,,,,,,,,,,,,,,,,,,,,,"178:189.4509,197.6116,194.8811,197.8968,185.6268|96:192.5792,197.2341,201.1742,175.9847,172.7066|176:187.0629,183.2347,196.6515,186.7809,194.8477|19:176.5517,205.8716,214.3814,182.0130,177.7356|174:213.3753,239.0185,195.4776,192.6348,199.4467|175:192.4396,184.0766,181.1422,185.6244,214.7109|172:186.3619,185.4449,185.8756,197.9966,190.8834|95:199.2961,191.1935,180.0809,184.5288,178.3906|101:212.2930,264.3113,187.3547,197.9030,218.8466|103:177.8258,211.7044,186.4939,185.5484,226.5289|22:171.4470,204.1329,201.0276,193.0896,187.5424|29:207.3975,179.0922,212.4263,226.5240,215.7527|8:213.2721,193.2586,184.9314,216.0506,185.3772|166:222.3312,209.8480,214.3728,211.9379,196.5313|10:200.2705,200.8099,182.5896,197.6681,182.8051|2:260.8298,249.8877,233.2032,263.5509,233.3600|40:240.5809,250.8457,221.0156,222.3391,354.9160|38:202.2278,223.1962,223.4188,194.5328,262.3573|117:185.8940,256.4052,206.4438,220.6310,223.8374",,,0,,,,,1,1,1,1,1,False,True,10,10,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,28,1,204,18,1,204,18,1,1,17,12,364.27728271484375,364.27728271484375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,364.27728271484375,364.27728271484375,364.27728271484375,364.27728271484375,0.0,,,,,,,,,,,,,,,,,,,,,"204:267.5233,322.6592,337.7813,371.2675,364.2773",,,0,,,,,0,0,1,1,1,,,11,11,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,28,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,12,156.8245391845703,331.58251953125,156.57801055908203,292.8665771484375,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,174.9419403076172,206.43462974146792,196.8878631591797,331.58251953125,35.170323554182694,,,,,,,,,,,,,,,,,,,,,"178:197.6116,194.8811,197.8968,185.6268,202.4388|96:197.2341,201.1742,175.9847,172.7066,200.0116|176:183.2347,196.6515,186.7809,194.8477,196.8879|19:205.8716,214.3814,182.0130,177.7356,181.6897|174:239.0185,195.4776,192.6348,199.4467,187.3777|175:184.0766,181.1422,185.6244,214.7109,177.9596|172:185.4449,185.8756,197.9966,190.8834,202.0791|95:191.1935,180.0809,184.5288,178.3906,188.6910|101:264.3113,187.3547,197.9030,218.8466,188.4124|103:211.7044,186.4939,185.5484,226.5289,222.0943|22:204.1329,201.0276,193.0896,187.5424,174.9419|29:179.0922,212.4263,226.5240,215.7527,182.5683|8:193.2586,184.9314,216.0506,185.3772,203.6111|166:209.8480,214.3728,211.9379,196.5313,205.9605|10:200.8099,182.5896,197.6681,182.8051,192.0072|2:249.8877,233.2032,263.5509,233.3600,254.3903|40:250.8457,221.0156,222.3391,354.9160,234.5875|38:223.1962,223.4188,194.5328,262.3573,331.5825|117:256.4052,206.4438,220.6310,223.8374,194.9665",,,0,,,,,1,1,1,1,1,False,True,11,11,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,29,1,204,18,1,204,18,1,1,17,13,294.8147888183594,294.8147888183594,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,294.8147888183594,294.8147888183594,294.8147888183594,294.8147888183594,0.0,,,,,,,,,,,,,,,,,,,,,"204:322.6592,337.7813,371.2675,364.2773,294.8148",,,0,,,,,0,0,1,1,1,,,12,12,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,29,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,13,158.96412658691406,281.5025939941406,156.65300369262695,311.27321472167966,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,175.09939575195312,202.5716657136616,196.6144561767578,281.5025939941406,26.806645574249732,,,,,,,,,,,,,,,,,,,,,"178:194.8811,197.8968,185.6268,202.4388,180.0000|96:201.1742,175.9847,172.7066,200.0116,189.7986|176:196.6515,186.7809,194.8477,196.8879,207.1815|19:214.3814,182.0130,177.7356,181.6897,177.8334|174:195.4776,192.6348,199.4467,187.3777,205.5190|175:181.1422,185.6244,214.7109,177.9596,204.3092|172:185.8756,197.9966,190.8834,202.0791,201.2148|95:180.0809,184.5288,178.3906,188.6910,223.6609|101:187.3547,197.9030,218.8466,188.4124,178.2856|103:186.4939,185.5484,226.5289,222.0943,178.3204|22:201.0276,193.0896,187.5424,174.9419,175.0994|29:212.4263,226.5240,215.7527,182.5683,194.8329|8:184.9314,216.0506,185.3772,203.6111,183.4441|166:214.3728,211.9379,196.5313,205.9605,211.0547|10:182.5896,197.6681,182.8051,192.0072,195.7340|2:233.2032,263.5509,233.3600,254.3903,281.5026|40:221.0156,222.3391,354.9160,234.5875,258.5667|38:223.4188,194.5328,262.3573,331.5825,205.8895|117:206.4438,220.6310,223.8374,194.9665,196.6145",,,0,,,,,1,1,1,1,1,False,False,12,12,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,30,1,204,18,1,204,18,1,1,17,14,319.23370361328125,319.23370361328125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,319.23370361328125,319.23370361328125,319.23370361328125,319.23370361328125,0.0,,,,,,,,,,,,,,,,,,,,,"204:337.7813,371.2675,364.2773,294.8148,319.2337",,,0,,,,,0,0,1,1,1,,,13,13,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,30,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,14,156.192626953125,268.76019287109375,156.72799682617188,303.3846557617187,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,175.13746643066406,202.15733738949424,193.28927612304688,268.76019287109375,24.060686385827847,,,,,,,,,,,,,,,,,,,,,"178:197.8968,185.6268,202.4388,180.0000,185.7920|96:175.9847,172.7066,200.0116,189.7986,192.7110|176:186.7809,194.8477,196.8879,207.1815,201.6687|19:182.0130,177.7356,181.6897,177.8334,185.9530|174:192.6348,199.4467,187.3777,205.5190,188.0078|175:185.6244,214.7109,177.9596,204.3092,184.2845|172:197.9966,190.8834,202.0791,201.2148,193.2893|95:184.5288,178.3906,188.6910,223.6609,188.1768|101:197.9030,218.8466,188.4124,178.2856,178.3887|103:185.5484,226.5289,222.0943,178.3204,196.0011|22:193.0896,187.5424,174.9419,175.0994,187.7691|29:226.5240,215.7527,182.5683,194.8329,225.1803|8:216.0506,185.3772,203.6111,183.4441,175.1375|166:211.9379,196.5313,205.9605,211.0547,196.8131|10:197.6681,182.8051,192.0072,195.7340,210.2431|2:263.5509,233.3600,254.3903,281.5026,268.7602|40:222.3391,354.9160,234.5875,258.5667,243.7848|38:194.5328,262.3573,331.5825,205.8895,201.4789|117:220.6310,223.8374,194.9665,196.6145,237.5495",,,0,,,,,1,1,1,1,1,True,False,13,13,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,31,1,204,18,1,204,18,1,1,17,15,454.3988037109375,454.3988037109375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,454.3988037109375,454.3988037109375,454.3988037109375,454.3988037109375,0.0,,,,,,,,,,,,,,,,,,,,,"204:371.2675,364.2773,294.8148,319.2337,454.3988",,,0,,,,,0,0,1,1,1,,,14,14,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,31,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,15,156.39747619628906,258.07781982421875,156.5030174255371,295.4960968017578,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,167.57203674316406,197.34891871402138,189.5251007080078,258.07781982421875,24.07078111855525,,,,,,,,,,,,,,,,,,,,,"178:185.6268,202.4388,180.0000,185.7920,189.5251|96:172.7066,200.0116,189.7986,192.7110,183.0331|176:194.8477,196.8879,207.1815,201.6687,205.0945|19:177.7356,181.6897,177.8334,185.9530,171.4548|174:199.4467,187.3777,205.5190,188.0078,197.3573|175:214.7109,177.9596,204.3092,184.2845,182.4612|172:190.8834,202.0791,201.2148,193.2893,187.1696|95:178.3906,188.6910,223.6609,188.1768,174.4758|101:218.8466,188.4124,178.2856,178.3887,211.5397|103:226.5289,222.0943,178.3204,196.0011,180.3857|22:187.5424,174.9419,175.0994,187.7691,167.5720|29:215.7527,182.5683,194.8329,225.1803,177.1277|8:185.3772,203.6111,183.4441,175.1375,212.1709|166:196.5313,205.9605,211.0547,196.8131,204.0467|10:182.8051,192.0072,195.7340,210.2431,180.9086|2:233.3600,254.3903,281.5026,268.7602,251.5219|40:354.9160,234.5875,258.5667,243.7848,207.2961|38:262.3573,331.5825,205.8895,201.4789,258.0778|117:223.8374,194.9665,196.6145,237.5495,208.4108",,,0,,,,,1,1,1,1,1,True,False,14,14,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,32,1,204,18,1,204,18,1,1,17,16,458.0400085449219,458.0400085449219,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,458.0400085449219,458.0400085449219,458.0400085449219,458.0400085449219,0.0,,,,,,,,,,,,,,,,,,,,,"204:364.2773,294.8148,319.2337,454.3988,458.0400",,,0,,,,,0,0,1,1,1,,,15,15,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,32,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,16,157.81919860839844,261.8405456542969,156.4242401123047,290.5937805175781,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,178.91929626464844,201.72931068821958,200.72633361816406,261.8405456542969,18.5591589361713,,,,,,,,,,,,,,,,,,,,,"178:202.4388,180.0000,185.7920,189.5251,191.9824|96:200.0116,189.7986,192.7110,183.0331,227.0906|176:196.8879,207.1815,201.6687,205.0945,205.7915|19:181.6897,177.8334,185.9530,171.4548,204.7644|174:187.3777,205.5190,188.0078,197.3573,207.6035|175:177.9596,204.3092,184.2845,182.4612,196.1075|172:202.0791,201.2148,193.2893,187.1696,205.9328|95:188.6910,223.6609,188.1768,174.4758,178.9193|101:188.4124,178.2856,178.3887,211.5397,189.7654|103:222.0943,178.3204,196.0011,180.3857,187.1261|22:174.9419,175.0994,187.7691,167.5720,187.0757|29:182.5683,194.8329,225.1803,177.1277,202.2748|8:203.6111,183.4441,175.1375,212.1709,181.8483|166:205.9605,211.0547,196.8131,204.0467,208.6180|10:192.0072,195.7340,210.2431,180.9086,191.6082|2:254.3903,281.5026,268.7602,251.5219,261.8405|40:234.5875,258.5667,243.7848,207.2961,200.7263|38:331.5825,205.8895,201.4789,258.0778,216.8147|117:194.9665,196.6145,237.5495,208.4108,186.9670",,,0,,,,,1,1,1,1,1,False,False,15,15,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,33,1,204,18,1,204,18,1,1,17,17,365.69378662109375,365.69378662109375,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,365.69378662109375,365.69378662109375,365.69378662109375,365.69378662109375,0.0,,,,,,,,,,,,,,,,,,,,,"204:294.8148,319.2337,454.3988,458.0400,365.6938",,,0,,,,,0,0,1,1,1,,,16,16,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,33,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,17,156.86166381835938,221.3911590576172,156.42613220214844,287.18458557128906,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,169.8221893310547,193.87533970883018,189.1971435546875,221.3911590576172,15.490119649904793,,,,,,,,,,,,,,,,,,,,,"178:180.0000,185.7920,189.5251,191.9824,183.1438|96:189.7986,192.7110,183.0331,227.0906,183.6157|176:207.1815,201.6687,205.0945,205.7915,205.9359|19:177.8334,185.9530,171.4548,204.7644,169.8222|174:205.5190,188.0078,197.3573,207.6035,182.5542|175:204.3092,184.2845,182.4612,196.1075,185.0342|172:201.2148,193.2893,187.1696,205.9328,219.3342|95:223.6609,188.1768,174.4758,178.9193,206.8410|101:178.2856,178.3887,211.5397,189.7654,185.2297|103:178.3204,196.0011,180.3857,187.1261,189.1971|22:175.0994,187.7691,167.5720,187.0757,221.3912|29:194.8329,225.1803,177.1277,202.2748,171.4321|8:183.4441,175.1375,212.1709,181.8483,169.8777|166:211.0547,196.8131,204.0467,208.6180,205.5193|10:195.7340,210.2431,180.9086,191.6082,204.5392|2:281.5026,268.7602,251.5219,261.8405,207.3980|40:258.5667,243.7848,207.2961,200.7263,189.1756|38:205.8895,201.4789,258.0778,216.8147,195.5155|117:196.6145,237.5495,208.4108,186.9670,208.0746",,,0,,,,,1,1,1,1,1,False,False,16,16,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,34,1,204,18,1,204,18,1,1,17,18,379.2257080078125,379.2257080078125,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,379.2257080078125,379.2257080078125,379.2257080078125,379.2257080078125,0.0,,,,,,,,,,,,,,,,,,,,,"204:319.2337,454.3988,458.0400,365.6938,379.2257",,,0,,,,,0,0,1,1,1,,,17,17,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,34,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,18,158.02645874023438,236.83181762695312,156.4280242919922,283.775390625,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,175.64215087890625,199.39719671952096,196.0532989501953,236.83181762695312,18.80921476375769,,,,,,,,,,,,,,,,,,,,,"178:185.7920,189.5251,191.9824,183.1438,177.4541|96:192.7110,183.0331,227.0906,183.6157,197.6079|176:201.6687,205.0945,205.7915,205.9359,193.0381|19:185.9530,171.4548,204.7644,169.8222,176.6180|174:188.0078,197.3573,207.6035,182.5542,183.7571|175:184.2845,182.4612,196.1075,185.0342,195.9265|172:193.2893,187.1696,205.9328,219.3342,193.7721|95:188.1768,174.4758,178.9193,206.8410,201.2406|101:178.3887,211.5397,189.7654,185.2297,209.9740|103:196.0011,180.3857,187.1261,189.1971,182.9980|22:187.7691,167.5720,187.0757,221.3912,176.7943|29:225.1803,177.1277,202.2748,171.4321,175.6422|8:175.1375,212.1709,181.8483,169.8777,205.7234|166:196.8131,204.0467,208.6180,205.5193,196.0533|10:210.2431,180.9086,191.6082,204.5392,213.7643|2:268.7602,251.5219,261.8405,207.3980,235.8532|40:243.7848,207.2961,200.7263,189.1756,229.3386|38:201.4789,258.0778,216.8147,195.5155,206.1592|117:237.5495,208.4108,186.9670,208.0746,236.8318",,,0,,,,,1,1,1,1,1,False,False,17,17,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,35,1,204,18,1,204,18,1,1,17,19,358.244140625,358.244140625,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,358.244140625,358.244140625,358.244140625,358.244140625,0.0,,,,,,,,,,,,,,,,,,,,,"204:454.3988,458.0400,365.6938,379.2257,358.2441",,,0,,,,,0,0,1,1,1,,,18,18,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,35,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,19,157.00572204589844,267.1842346191406,156.5030174255371,280.8208099365234,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,173.58956909179688,196.3249327007093,189.2124481201172,267.1842346191406,20.908295022869574,,,,,,,,,,,,,,,,,,,,,"178:189.5251,191.9824,183.1438,177.4541,185.4515|96:183.0331,227.0906,183.6157,197.6079,178.1710|176:205.0945,205.7915,205.9359,193.0381,192.3768|19:171.4548,204.7644,169.8222,176.6180,179.0424|174:197.3573,207.6035,182.5542,183.7571,189.2124|175:182.4612,196.1075,185.0342,195.9265,188.1747|172:187.1696,205.9328,219.3342,193.7721,192.3329|95:174.4758,178.9193,206.8410,201.2406,184.5561|101:211.5397,189.7654,185.2297,209.9740,173.5896|103:180.3857,187.1261,189.1971,182.9980,197.6127|22:167.5720,187.0757,221.3912,176.7943,199.8869|29:177.1277,202.2748,171.4321,175.6422,206.5266|8:212.1709,181.8483,169.8777,205.7234,181.9307|166:204.0467,208.6180,205.5193,196.0533,216.7206|10:180.9086,191.6082,204.5392,213.7643,185.8498|2:251.5219,261.8405,207.3980,235.8532,267.1842|40:207.2961,200.7263,189.1756,229.3386,218.9455|38:258.0778,216.8147,195.5155,206.1592,182.6756|117:208.4108,186.9670,208.0746,236.8318,209.9337",,,0,,,,,1,1,1,1,1,False,False,18,18,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,36,1,204,18,1,204,18,1,1,17,20,453.10614013671875,453.10614013671875,,,cluster_too_small,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,1,453.10614013671875,453.10614013671875,453.10614013671875,453.10614013671875,0.0,,,,,,,,,,,,,,,,,,,,,"204:458.0400,365.6938,379.2257,358.2441,453.1061",,,0,,,,,0,0,1,1,1,,,19,19,2,1
178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|204|117,1,36,2,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,178|96|176|19|174|175|172|95|101|103|22|29|8|166|10|2|40|38|117,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19,19,1,17,20,156.30117797851562,255.56216430664062,156.57801055908203,278.77545776367185,eligible,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,19,166.24192810058594,194.58283755653784,185.76449584960938,255.56216430664062,23.801963004510736,,,,,,,,,,,,,,,,,,,,,"178:191.9824,183.1438,177.4541,185.4515,193.7566|96:227.0906,183.6157,197.6079,178.1710,183.9233|176:205.7915,205.9359,193.0381,192.3768,193.0046|19:204.7644,169.8222,176.6180,179.0424,166.2419|174:207.6035,182.5542,183.7571,189.2124,184.3947|175:196.1075,185.0342,195.9265,188.1747,184.7248|172:205.9328,219.3342,193.7721,192.3329,195.7899|95:178.9193,206.8410,201.2406,184.5561,185.7645|101:189.7654,185.2297,209.9740,173.5896,183.6132|103:187.1261,189.1971,182.9980,197.6127,182.0102|22:187.0757,221.3912,176.7943,199.8869,168.5689|29:202.2748,171.4321,175.6422,206.5266,191.9132|8:181.8483,169.8777,205.7234,181.9307,185.5198|166:208.6180,205.5193,196.0533,216.7206,222.9598|10:191.6082,204.5392,213.7643,185.8498,175.4343|2:261.8405,207.3980,235.8532,267.1842,254.6885|40:200.7263,189.1756,229.3386,218.9455,191.7339|38:216.8147,195.5155,206.1592,182.6756,197.4695|117:186.9670,208.0746,236.8318,209.9337,255.5622",,,0,,,,,1,1,1,1,1,True,False,19,19,2,1
