dataset_id,n,d,r,type,split,method,split_id,seed_tag,seed,n_clients,louvain_res,metis_num_coms,client_assignment,alpha
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1295385457,32,,,,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,276791725,8,,,equal,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1272862491,8,,,zipf,0.4
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1505824164,32,,,equal,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,849199890,32,,,zipf,0.4
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1927680,8,0.5,,,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1806060158,32,0.5,,,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,280044792,8,0.5,,equal,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1842749763,8,0.5,,zipf,0.4
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,2004320620,32,0.5,,equal,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1119106638,32,0.5,,zipf,0.4
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,441552051,8,,8.0,,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1528578537,32,,32.0,,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,611312443,8,,8.0,equal,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1410712111,8,,8.0,zipf,0.4
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,734811762,32,,32.0,equal,
data_12000_4_2.0_chordal,12000,4,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,854173830,32,,32.0,zipf,0.4
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1189483761,8,,,,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1182588710,32,,,,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,325541331,8,,,equal,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,475046804,8,,,zipf,0.4
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1996962849,32,,,equal,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1641762865,32,,,zipf,0.4
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1299048936,8,0.5,,,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,77464184,32,0.5,,,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1672598132,8,0.5,,equal,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,909069654,8,0.5,,zipf,0.4
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1939216931,32,0.5,,equal,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,803944106,32,0.5,,zipf,0.4
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,468347922,8,,8.0,,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1523546425,32,,32.0,,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,721692972,8,,8.0,equal,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1737338468,8,,8.0,zipf,0.4
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1355508898,32,,32.0,equal,
data_12000_4_3.0_chordal,12000,4,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1169980289,32,,32.0,zipf,0.4
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1231274267,8,,,,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1449992146,32,,,,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,56449472,8,,,equal,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,427937909,8,,,zipf,0.4
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,2047808048,32,,,equal,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,40085829,32,,,zipf,0.4
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1282443982,8,0.5,,,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,725608524,32,0.5,,,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,868602,8,0.5,,equal,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1246139396,8,0.5,,zipf,0.4
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,246386977,32,0.5,,equal,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,76317348,32,0.5,,zipf,0.4
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1495883941,8,,8.0,,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,2071098379,32,,32.0,,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1779169612,8,,8.0,equal,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,643297649,8,,8.0,zipf,0.4
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1565831814,32,,32.0,equal,
data_12000_4_4.0_chordal,12000,4,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,721668518,32,,32.0,zipf,0.4
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1386864849,8,,,,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,744858151,32,,,,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,547173219,8,,,equal,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,504786452,8,,,zipf,0.4
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1096664103,32,,,equal,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1376235371,32,,,zipf,0.4
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,127307206,8,0.5,,,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,793848087,32,0.5,,,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1463236486,8,0.5,,equal,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,267831746,8,0.5,,zipf,0.4
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1501269942,32,0.5,,equal,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1325728284,32,0.5,,zipf,0.4
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1094919998,8,,8.0,,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1374660999,32,,32.0,,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,882432866,8,,8.0,equal,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,836735075,8,,8.0,zipf,0.4
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1388592187,32,,32.0,equal,
data_12000_6_2.0_chordal,12000,6,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,361880074,32,,32.0,zipf,0.4
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,209247208,8,,,,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,909261388,32,,,,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1735163254,8,,,equal,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,678860259,8,,,zipf,0.4
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1444363075,32,,,equal,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1177566415,32,,,zipf,0.4
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,504759332,8,0.5,,,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1226858567,32,0.5,,,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,2063385736,8,0.5,,equal,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,807791443,8,0.5,,zipf,0.4
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1288710129,32,0.5,,equal,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,145321670,32,0.5,,zipf,0.4
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,722982929,8,,8.0,,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,1755271784,32,,32.0,,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,1189233045,8,,8.0,equal,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,1824176219,8,,8.0,zipf,0.4
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1533063536,32,,32.0,equal,
data_12000_6_3.0_chordal,12000,6,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,970231728,32,,32.0,zipf,0.4
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,211058696,8,,,,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1301138634,32,,,,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1705360333,8,,,equal,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,509908218,8,,,zipf,0.4
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1144600870,32,,,equal,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1364807845,32,,,zipf,0.4
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,518759804,8,0.5,,,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1367218952,32,0.5,,,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,1463450808,8,0.5,,equal,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,1217525222,8,0.5,,zipf,0.4
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1898112220,32,0.5,,equal,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1024463236,32,0.5,,zipf,0.4
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,796624484,8,,8.0,,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,230932377,32,,32.0,,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,161760607,8,,8.0,equal,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,896976084,8,,8.0,zipf,0.4
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1451239177,32,,32.0,equal,
data_12000_6_4.0_chordal,12000,6,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1738744130,32,,32.0,zipf,0.4
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1702920660,8,,,,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,534627432,32,,,,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,2045209832,8,,,equal,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1275553625,8,,,zipf,0.4
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,100699015,32,,,equal,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1673164584,32,,,zipf,0.4
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,344570218,8,0.5,,,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,51558933,32,0.5,,,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,368061161,8,0.5,,equal,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,307439150,8,0.5,,zipf,0.4
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,228316428,32,0.5,,equal,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,726681217,32,0.5,,zipf,0.4
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,733886337,8,,8.0,,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,912892307,32,,32.0,,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,952943898,8,,8.0,equal,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,509604024,8,,8.0,zipf,0.4
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,82836694,32,,32.0,equal,
data_12000_8_2.0_chordal,12000,8,2.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,364195608,32,,32.0,zipf,0.4
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,492516909,8,,,,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1675288240,32,,,,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,335826892,8,,,equal,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,377732166,8,,,zipf,0.4
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1122032306,32,,,equal,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,1625980368,32,,,zipf,0.4
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,838131324,8,0.5,,,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,153661763,32,0.5,,,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,397642898,8,0.5,,equal,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,153850038,8,0.5,,zipf,0.4
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1524421148,32,0.5,,equal,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1579854561,32,0.5,,zipf,0.4
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,1667606820,8,,8.0,,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,407852145,32,,32.0,,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,446290677,8,,8.0,equal,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,844118169,8,,8.0,zipf,0.4
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,106067291,32,,32.0,equal,
data_12000_8_3.0_chordal,12000,8,3.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,55921020,32,,32.0,zipf,0.4
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1527164850,8,,,,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,971133085,32,,,,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,components_original_split,components_original_split_equal_c8,components_original_split_equal_c8,1379646970,8,,,equal,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c8,components_original_split_zipf0.4_c8,1644243650,8,,,zipf,0.4
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,components_original_split,components_original_split_equal_c32,components_original_split_equal_c32,1263357152,32,,,equal,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,components_original_split,components_original_split_zipf0p4_c32,components_original_split_zipf0.4_c32,874174081,32,,,zipf,0.4
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c8,louvain_label_imbalance_res0.5_c8,1886821804,8,0.5,,,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,louvain_label_imbalance,louvain_label_imbalance_res0p5_c32,louvain_label_imbalance_res0.5_c32,1312983104,32,0.5,,,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c8,louvain_original_res0.5_equal_c8,378022420,8,0.5,,equal,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c8,louvain_original_res0.5_zipf0.4_c8,885292323,8,0.5,,zipf,0.4
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_equal_c32,louvain_original_res0.5_equal_c32,1321783847,32,0.5,,equal,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,louvain_original,louvain_original_res0p5_zipf0p4_c32,louvain_original_res0.5_zipf0.4_c32,1099373529,32,0.5,,zipf,0.4
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com8_c8,metis_label_imbalance_com8_c8,746625137,8,,8.0,,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,metis_label_imbalance,metis_label_imbalance_com32_c32,metis_label_imbalance_com32_c32,2011418276,32,,32.0,,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,metis_original,metis_original_com8_equal_c8,metis_original_com8_equal_c8,814140394,8,,8.0,equal,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,metis_original,metis_original_com8_zipf0p4_c8,metis_original_com8_zipf0.4_c8,333977479,8,,8.0,zipf,0.4
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,metis_original,metis_original_com32_equal_c32,metis_original_com32_equal_c32,1705471680,32,,32.0,equal,
data_12000_8_4.0_chordal,12000,8,4.0,chordal,train,metis_original,metis_original_com32_zipf0p4_c32,metis_original_com32_zipf0.4_c32,1480728068,32,,32.0,zipf,0.4
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c8,components_label_imbalance_split_c8,1925092081,8,,,,
data_2000_4_2.0_chordal,2000,4,2.0,chordal,train,components_label_imbalance_split,components_label_imbalance_split_c32,components_label_imbalance_split_c32,1774465731,32,,,,
