graph_id,dataset_id,data_dir,n,type,planted_community_id,base_dataset_id,global_dataset_id,global_data_dir,global_num_nodes,global_num_edges_raw,bridge_mode,label_semantics,train_num_nodes,train_num_edges_raw,train_boundary_edges_raw,train_cycle2_pos_nodes,train_cycle2_pos_rate,train_cycle3_pos_nodes,train_cycle3_pos_rate,train_cycle4_pos_nodes,train_cycle4_pos_rate,train_cycle5_pos_nodes,train_cycle5_pos_rate,train_cycle6_pos_nodes,train_cycle6_pos_rate,val_num_nodes,val_num_edges_raw,val_boundary_edges_raw,val_cycle2_pos_nodes,val_cycle2_pos_rate,val_cycle3_pos_nodes,val_cycle3_pos_rate,val_cycle4_pos_nodes,val_cycle4_pos_rate,val_cycle5_pos_nodes,val_cycle5_pos_rate,val_cycle6_pos_nodes,val_cycle6_pos_rate,test_num_nodes,test_num_edges_raw,test_boundary_edges_raw,test_cycle2_pos_nodes,test_cycle2_pos_rate,test_cycle3_pos_nodes,test_cycle3_pos_rate,test_cycle4_pos_nodes,test_cycle4_pos_rate,test_cycle5_pos_nodes,test_cycle5_pos_rate,test_cycle6_pos_nodes,test_cycle6_pos_rate,base_graph_id,base_rank,structural_cluster_id,mask_mode,assigned_task,mask_task,masked_tasks_json,q_value,q_iid,q_other_share,q_assigned_share,q_allocation_mode,mask_fraction,mask_seed,mask_apply_split,designed_heterogeneity,controlled_benchmark,target_family,community_task_family,true_train_cycle2_pos_rate,true_train_cycle2_pos_nodes,visible_train_cycle2_pos_rate,visible_train_cycle2_pos_nodes,q_share_cycle2,p_cycle2,true_train_cycle3_pos_rate,true_train_cycle3_pos_nodes,visible_train_cycle3_pos_rate,visible_train_cycle3_pos_nodes,q_share_cycle3,p_cycle3,true_train_cycle4_pos_rate,true_train_cycle4_pos_nodes,visible_train_cycle4_pos_rate,visible_train_cycle4_pos_nodes,q_share_cycle4,p_cycle4,true_train_cycle5_pos_rate,true_train_cycle5_pos_nodes,visible_train_cycle5_pos_rate,visible_train_cycle5_pos_nodes,q_share_cycle5,p_cycle5,true_train_cycle6_pos_rate,true_train_cycle6_pos_nodes,visible_train_cycle6_pos_rate,visible_train_cycle6_pos_nodes,q_share_cycle6,p_cycle6,p_sum,p_mean,p_min,p_max,p_spread,dominant_task
4000042,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q80_cycle4,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_0,2000,planted_chordal_community,0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,40,8,0.004,7,0.0035,107,0.0535,6,0.003,5,0.0025,2000,3000,40,160,0.08,177,0.0885,146,0.073,172,0.086,104,0.052,2000,3000,40,162,0.081,122,0.061,176,0.088,222,0.111,210,0.105,3900000,0,0,q_task_label_allocation,cycle4,cycle4,"[""cycle2"",""cycle3"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000042,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle4,community0_cycle4,0.0765,153,0.004,8,0.04999999999999999,0.004,0.0655,131,0.0035,7,0.04999999999999999,0.0035,0.067,134,0.0535,107,0.8,0.0535,0.0655,131,0.003,6,0.04999999999999999,0.003,0.0485,97,0.0025,5,0.04999999999999999,0.0025,0.0665,0.013300000000000001,0.0025,0.0535,0.051,cycle4
4000043,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q80_cycle5,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_0,2000,planted_chordal_community,0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,40,8,0.004,6,0.003,7,0.0035,105,0.0525,5,0.0025,2000,3000,40,160,0.08,177,0.0885,146,0.073,172,0.086,104,0.052,2000,3000,40,162,0.081,122,0.061,176,0.088,222,0.111,210,0.105,3900000,0,0,q_task_label_allocation,cycle5,cycle5,"[""cycle2"",""cycle3"",""cycle4"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000043,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle5,community0_cycle5,0.0765,153,0.004,8,0.04999999999999999,0.004,0.0655,131,0.003,6,0.04999999999999999,0.003,0.067,134,0.0035,7,0.04999999999999999,0.0035,0.0655,131,0.0525,105,0.8,0.0525,0.0485,97,0.0025,5,0.04999999999999999,0.0025,0.0655,0.0131,0.0025,0.0525,0.049999999999999996,cycle5
4000044,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0_q80_cycle6,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_0,2000,planted_chordal_community,0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community0,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,40,7,0.0035,6,0.003,6,0.003,6,0.003,77,0.0385,2000,3000,40,160,0.08,177,0.0885,146,0.073,172,0.086,104,0.052,2000,3000,40,162,0.081,122,0.061,176,0.088,222,0.111,210,0.105,3900000,0,0,q_task_label_allocation,cycle6,cycle6,"[""cycle2"",""cycle3"",""cycle4"",""cycle5""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000044,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle6,community0_cycle6,0.0765,153,0.0035,7,0.04999999999999999,0.0035,0.0655,131,0.003,6,0.04999999999999999,0.003,0.067,134,0.003,6,0.04999999999999999,0.003,0.0655,131,0.003,6,0.04999999999999999,0.003,0.0485,97,0.0385,77,0.8,0.0385,0.051000000000000004,0.0102,0.003,0.0385,0.0355,cycle6
4000045,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q80_cycle2,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,79,0.0395,7,0.0035,8,0.004,7,0.0035,8,0.004,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle2,cycle2,"[""cycle3"",""cycle4"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000045,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle2,community1_cycle2,0.0495,99,0.0395,79,0.8,0.0395,0.0635,127,0.0035,7,0.04999999999999999,0.0035,0.0725,145,0.004,8,0.04999999999999999,0.004,0.067,134,0.0035,7,0.04999999999999999,0.0035,0.0805,161,0.004,8,0.04999999999999999,0.004,0.05450000000000001,0.010900000000000002,0.0035,0.0395,0.036,cycle2
4000046,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q80_cycle3,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,5,0.0025,102,0.051,7,0.0035,7,0.0035,8,0.004,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle3,cycle3,"[""cycle2"",""cycle4"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000046,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle3,community1_cycle3,0.0495,99,0.0025,5,0.04999999999999999,0.0025,0.0635,127,0.051,102,0.8,0.051,0.0725,145,0.0035,7,0.04999999999999999,0.0035,0.067,134,0.0035,7,0.04999999999999999,0.0035,0.0805,161,0.004,8,0.04999999999999999,0.004,0.0645,0.0129,0.0025,0.051,0.048499999999999995,cycle3
4000047,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q80_cycle4,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,5,0.0025,6,0.003,116,0.058,7,0.0035,8,0.004,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle4,cycle4,"[""cycle2"",""cycle3"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000047,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle4,community1_cycle4,0.0495,99,0.0025,5,0.04999999999999999,0.0025,0.0635,127,0.003,6,0.04999999999999999,0.003,0.0725,145,0.058,116,0.8,0.058,0.067,134,0.0035,7,0.04999999999999999,0.0035,0.0805,161,0.004,8,0.04999999999999999,0.004,0.07100000000000001,0.0142,0.0025,0.058,0.0555,cycle4
4000048,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q80_cycle5,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,5,0.0025,6,0.003,7,0.0035,107,0.0535,8,0.004,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle5,cycle5,"[""cycle2"",""cycle3"",""cycle4"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000048,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle5,community1_cycle5,0.0495,99,0.0025,5,0.04999999999999999,0.0025,0.0635,127,0.003,6,0.04999999999999999,0.003,0.0725,145,0.0035,7,0.04999999999999999,0.0035,0.067,134,0.0535,107,0.8,0.0535,0.0805,161,0.004,8,0.04999999999999999,0.004,0.0665,0.013300000000000001,0.0025,0.0535,0.051,cycle5
4000049,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1_q80_cycle6,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_1,2000,planted_chordal_community,1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community1,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3000,80,5,0.0025,6,0.003,7,0.0035,6,0.003,129,0.0645,2000,3000,80,90,0.045,94,0.047,98,0.049,153,0.0765,182,0.091,2000,3000,80,97,0.0485,106,0.053,109,0.0545,100,0.05,124,0.062,3900001,1,1,q_task_label_allocation,cycle6,cycle6,"[""cycle2"",""cycle3"",""cycle4"",""cycle5""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000049,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle6,community1_cycle6,0.0495,99,0.0025,5,0.04999999999999999,0.0025,0.0635,127,0.003,6,0.04999999999999999,0.003,0.0725,145,0.0035,7,0.04999999999999999,0.0035,0.067,134,0.003,6,0.04999999999999999,0.003,0.0805,161,0.0645,129,0.8,0.0645,0.0765,0.0153,0.0025,0.0645,0.062,cycle6
4000050,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q80_cycle2,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,147,0.0735,14,0.007,15,0.0075,16,0.008,17,0.0085,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle2,cycle2,"[""cycle3"",""cycle4"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000050,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle2,community2_cycle2,0.0915,183,0.0735,147,0.8,0.0735,0.137,274,0.007,14,0.04999999999999999,0.007,0.144,288,0.0075,15,0.04999999999999999,0.0075,0.1545,309,0.008,16,0.04999999999999999,0.008,0.168,336,0.0085,17,0.04999999999999999,0.0085,0.10450000000000001,0.020900000000000002,0.007,0.0735,0.06649999999999999,cycle2
4000051,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q80_cycle3,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,9,0.0045,219,0.1095,14,0.007,16,0.008,17,0.0085,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle3,cycle3,"[""cycle2"",""cycle4"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000051,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle3,community2_cycle3,0.0915,183,0.0045,9,0.04999999999999999,0.0045,0.137,274,0.1095,219,0.8,0.1095,0.144,288,0.007,14,0.04999999999999999,0.007,0.1545,309,0.008,16,0.04999999999999999,0.008,0.168,336,0.0085,17,0.04999999999999999,0.0085,0.1375,0.027500000000000004,0.0045,0.1095,0.105,cycle3
4000052,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q80_cycle4,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,9,0.0045,14,0.007,231,0.1155,15,0.0075,17,0.0085,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle4,cycle4,"[""cycle2"",""cycle3"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000052,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle4,community2_cycle4,0.0915,183,0.0045,9,0.04999999999999999,0.0045,0.137,274,0.007,14,0.04999999999999999,0.007,0.144,288,0.1155,231,0.8,0.1155,0.1545,309,0.0075,15,0.04999999999999999,0.0075,0.168,336,0.0085,17,0.04999999999999999,0.0085,0.14300000000000002,0.028600000000000004,0.0045,0.1155,0.111,cycle4
4000053,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q80_cycle5,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,9,0.0045,14,0.007,14,0.007,247,0.1235,16,0.008,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle5,cycle5,"[""cycle2"",""cycle3"",""cycle4"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000053,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle5,community2_cycle5,0.0915,183,0.0045,9,0.04999999999999999,0.0045,0.137,274,0.007,14,0.04999999999999999,0.007,0.144,288,0.007,14,0.04999999999999999,0.007,0.1545,309,0.1235,247,0.8,0.1235,0.168,336,0.008,16,0.04999999999999999,0.008,0.15,0.03,0.0045,0.1235,0.119,cycle5
4000054,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2_q80_cycle6,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_2,2000,planted_chordal_community,2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community2,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,80,9,0.0045,13,0.0065,14,0.007,15,0.0075,269,0.1345,2000,3500,80,184,0.092,246,0.123,291,0.1455,329,0.1645,393,0.1965,2000,3500,80,224,0.112,220,0.11,294,0.147,322,0.161,465,0.2325,3900002,2,2,q_task_label_allocation,cycle6,cycle6,"[""cycle2"",""cycle3"",""cycle4"",""cycle5""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000054,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle6,community2_cycle6,0.0915,183,0.0045,9,0.04999999999999999,0.0045,0.137,274,0.0065,13,0.04999999999999999,0.0065,0.144,288,0.007,14,0.04999999999999999,0.007,0.1545,309,0.0075,15,0.04999999999999999,0.0075,0.168,336,0.1345,269,0.8,0.1345,0.16,0.032,0.0045,0.1345,0.13,cycle6
4000055,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q80_cycle2,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_3,2000,planted_chordal_community,3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,40,93,0.0465,10,0.005,10,0.005,13,0.0065,19,0.0095,2000,3500,40,140,0.07,186,0.093,239,0.1195,297,0.1485,344,0.172,2000,3500,40,133,0.0665,183,0.0915,200,0.1,324,0.162,351,0.1755,3900003,3,3,q_task_label_allocation,cycle2,cycle2,"[""cycle3"",""cycle4"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000055,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle2,community3_cycle2,0.0585,117,0.0465,93,0.8,0.0465,0.096,192,0.005,10,0.04999999999999999,0.005,0.0925,185,0.005,10,0.04999999999999999,0.005,0.1285,257,0.0065,13,0.04999999999999999,0.0065,0.185,370,0.0095,19,0.04999999999999999,0.0095,0.0725,0.014499999999999999,0.005,0.0465,0.0415,cycle2
4000056,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q80_cycle3,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_3,2000,planted_chordal_community,3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,40,6,0.003,154,0.077,9,0.0045,13,0.0065,19,0.0095,2000,3500,40,140,0.07,186,0.093,239,0.1195,297,0.1485,344,0.172,2000,3500,40,133,0.0665,183,0.0915,200,0.1,324,0.162,351,0.1755,3900003,3,3,q_task_label_allocation,cycle3,cycle3,"[""cycle2"",""cycle4"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000056,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle3,community3_cycle3,0.0585,117,0.003,6,0.04999999999999999,0.003,0.096,192,0.077,154,0.8,0.077,0.0925,185,0.0045,9,0.04999999999999999,0.0045,0.1285,257,0.0065,13,0.04999999999999999,0.0065,0.185,370,0.0095,19,0.04999999999999999,0.0095,0.1005,0.0201,0.003,0.077,0.074,cycle3
4000057,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3_q80_cycle4,andrea/planted_community_clients/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0/community_3,2000,planted_chordal_community,3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0_community3,planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,andrea/planted_community_data/planted_chordal_c4_n2000_d3p0_3p0_3p5_3p5_delta8p0_12p0_8p0_12p0_bridge40_seed0,8000,13120,forward_dag,label_invariant_local_equals_global,2000,3500,40,6,0.003,10,0.005,148,0.074,13,0.0065,18,0.009,2000,3500,40,140,0.07,186,0.093,239,0.1195,297,0.1485,344,0.172,2000,3500,40,133,0.0665,183,0.0915,200,0.1,324,0.162,351,0.1755,3900003,3,3,q_task_label_allocation,cycle4,cycle4,"[""cycle2"",""cycle3"",""cycle5"",""cycle6""]",0.8,0.2,0.04999999999999999,0.8,deterministic_disjoint_positive_label_chunks,0.8,4000057,train,0.8,planted_community_q_task_label_heterogeneity,q_task_cycle4,community3_cycle4,0.0585,117,0.003,6,0.04999999999999999,0.003,0.096,192,0.005,10,0.04999999999999999,0.005,0.0925,185,0.074,148,0.8,0.074,0.1285,257,0.0065,13,0.04999999999999999,0.0065,0.185,370,0.009,18,0.04999999999999999,0.009,0.09749999999999999,0.019499999999999997,0.003,0.074,0.071,cycle4
